 iy/ix           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40
    11  2.0690e-01  2.3889e-01  2.2299e-01  2.2092e-01  2.0357e-01  2.0546e-01  2.4546e-01  1.9406e-01  1.9522e-01  1.5462e-01  1.0977e-01  8.8552e-02  7.8103e-02  4.3167e-02  3.5596e-02  2.4349e-02  1.9895e-02  1.1651e-02  1.0623e-02  8.1221e-03  5.1972e-03  6.9768e-04  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    12  1.3088e-01  1.5140e-01  1.5955e-01  1.3993e-01  1.5211e-01  1.4773e-01  1.6012e-01  1.3140e-01  1.0950e-01  9.0914e-02  8.5498e-02  6.6025e-02  5.8689e-02  3.9422e-02  2.8381e-02  1.9283e-02  9.4206e-03  8.5126e-03  1.2514e-02  8.8726e-03  2.0820e-03  7.8064e-04  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    13  9.8468e-02  1.0547e-01  1.1796e-01  1.1271e-01  9.5187e-02  1.0455e-01  7.6107e-02  9.3990e-02  7.0794e-02  7.4935e-02  5.6975e-02  6.6066e-02  3.7653e-02  3.3398e-02  3.0908e-02  1.7080e-02  1.2667e-02  1.3176e-02  9.3873e-03  5.8117e-03  1.9965e-03  1.9133e-05  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    14  8.1454e-02  7.3149e-02  7.1587e-02  6.9056e-02  7.1858e-02  5.4247e-02  6.9247e-02  6.9208e-02  5.6959e-02  4.1328e-02  3.9147e-02  3.5794e-02  2.5742e-02  2.7529e-02  2.2217e-02  1.9785e-02  9.6486e-03  5.8132e-03  2.2825e-03  1.8612e-03  1.3009e-04  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    15  4.6418e-02  4.3329e-02  5.0888e-02  4.6985e-02  4.5844e-02  4.3539e-02  3.5260e-02  4.7431e-02  3.2252e-02  3.6613e-02  4.4009e-02  2.8555e-02  2.1852e-02  1.5703e-02  1.3838e-02  8.9688e-03  6.7261e-03  4.2823e-03  4.3413e-03  3.1030e-03  4.4825e-04  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    16  3.3282e-02  2.7300e-02  3.6397e-02  3.3550e-02  3.1265e-02  3.0719e-02  3.0043e-02  3.8070e-02  2.6036e-02  3.6406e-02  2.6243e-02  2.6350e-02  1.7209e-02  1.0807e-02  9.8070e-03  3.9780e-03  6.2326e-03  3.7005e-03  1.2320e-03  2.3702e-04  1.4879e-03  2.2083e-05  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    17  2.9109e-02  3.3915e-02  2.2808e-02  2.2926e-02  2.6827e-02  3.0127e-02  2.5758e-02  2.7183e-02  1.6653e-02  1.7925e-02  1.8641e-02  1.8258e-02  1.3183e-02  5.9468e-03  7.6425e-03  6.1104e-03  3.2770e-03  6.1756e-04  6.5753e-04  1.0697e-04  9.2143e-04  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    18  2.2577e-02  1.8007e-02  1.3830e-02  1.8721e-02  1.8045e-02  1.8649e-02  1.5552e-02  1.8800e-02  1.4147e-02  1.3723e-02  1.4948e-02  7.6086e-03  7.6225e-03  4.9311e-03  6.7893e-03  3.5205e-03  5.4937e-03  4.5509e-03  1.4744e-03  1.5288e-03  1.0483e-03  5.0137e-05  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    19  1.2421e-02  1.1679e-02  1.3232e-02  9.9195e-03  7.5551e-03  7.7116e-03  1.0193e-02  1.2637e-02  4.6200e-03  6.6218e-03  6.1476e-03  5.4088e-03  3.7140e-03  6.7419e-03  2.9175e-03  6.5034e-03  5.6769e-03  4.6180e-03  4.4213e-04  8.8248e-04  2.9942e-05  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    20  7.0583e-03  7.9296e-03  1.1684e-02  1.0629e-02  4.0846e-03  6.6025e-03  1.0361e-02  1.0529e-02  6.6731e-03  6.5366e-03  5.3471e-03  2.0389e-03  4.6659e-03  3.4144e-03  3.1986e-04  5.4918e-03  4.7062e-03  3.3566e-03  3.8393e-04  1.7244e-03  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    21  5.4507e-03  8.2004e-03  8.2781e-03  1.9648e-03  5.3914e-03  8.3014e-03  5.9113e-03  2.5974e-03  2.1018e-03  2.4539e-03  4.3417e-03  5.0316e-04  1.2777e-03  6.0397e-04  2.3770e-04  2.2547e-03  1.7656e-03  1.6284e-03  1.0646e-03  1.4348e-03  2.9589e-04  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    22  4.0817e-03  7.2974e-03  1.1828e-03  4.2346e-03  3.5947e-03  2.7839e-03  3.0085e-03  3.0663e-03  1.4996e-03  2.1694e-03  3.2211e-04  3.3624e-04  1.5640e-03  1.1630e-03  1.7070e-03  2.6136e-04  1.1036e-03  2.5051e-04  1.7241e-04  5.1630e-05  2.6582e-04  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    23  1.5346e-03  3.6638e-03  5.3875e-04  2.9612e-03  6.9681e-04  7.4672e-04  3.5748e-03  1.7045e-03  2.5329e-03  1.2524e-03  7.5882e-04  1.5736e-04  8.7259e-04  0.0000e+00  3.3187e-04  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    24  2.4545e-03  3.6357e-03  0.0000e+00  5.3820e-03  2.8917e-03  1.5944e-03  1.1756e-03  6.3838e-04  1.4344e-04  0.0000e+00  2.0692e-04  1.1847e-03  0.0000e+00  8.4029e-05  0.0000e+00  0.0000e+00  3.3221e-04  1.0147e-03  3.2325e-04  0.0000e+00  2.5665e-04  1.0591e-03  1.0591e-03  1.9265e-04  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    25  1.2144e-03  1.5327e-03  1.2202e-03  9.0399e-04  9.6518e-04  1.5595e-03  1.4026e-03  1.4026e-03  1.4026e-03  1.7082e-03  3.0734e-03  2.0667e-03  9.1713e-04  0.0000e+00  8.0283e-05  1.0147e-03  6.8248e-04  0.0000e+00  0.0000e+00  7.0135e-04  8.0247e-04  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    26  2.7568e-04  0.0000e+00  4.3434e-04  2.9647e-04  0.0000e+00  0.0000e+00  0.0000e+00  1.7061e-04  8.3651e-04  6.4504e-04  1.0823e-03  6.3543e-04  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    27  0.0000e+00  0.0000e+00  0.0000e+00  1.1406e-03  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  1.0343e-03  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    28  0.0000e+00  4.5883e-04  0.0000e+00  9.2986e-04  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  1.4245e-04  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    29  0.0000e+00  0.0000e+00  0.0000e+00  8.6236e-04  8.8248e-04  3.4951e-04  0.0000e+00  0.0000e+00  0.0000e+00  1.9945e-04  8.4456e-04  6.3912e-04  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    30  1.0069e-04  1.0750e-03  5.0452e-04  5.5140e-04  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    31  9.7426e-04  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  3.6382e-04  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    32  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  6.3487e-04  3.6992e-05  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    33  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    34  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    35  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  2.1245e-04  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    36  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  1.3742e-03  4.8027e-06  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    37  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  4.7359e-04  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  3.8232e-03  1.1459e-03  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    38  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  1.2855e-03  4.4813e-04  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    39  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    40  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
