 iy/ix           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40
    11  1.8524e+00  1.9147e+00  1.9116e+00  1.8875e+00  1.8061e+00  1.7542e+00  1.7092e+00  1.5748e+00  1.3763e+00  1.1291e+00  8.4882e-01  5.5318e-01  3.9578e-01  2.4776e-01  1.7253e-01  1.0968e-01  9.2758e-02  6.3895e-02  4.2553e-02  3.6506e-02  1.2386e-02  1.8051e-03  4.0194e-05  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    12  1.2347e+00  1.2075e+00  1.2381e+00  1.2228e+00  1.2042e+00  1.1931e+00  1.0686e+00  1.0449e+00  8.8231e-01  7.0667e-01  5.8936e-01  4.3737e-01  3.0562e-01  2.1890e-01  1.4560e-01  9.1947e-02  6.2221e-02  6.5052e-02  3.9679e-02  2.5953e-02  1.2522e-02  2.2267e-03  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    13  8.6353e-01  8.5404e-01  8.6621e-01  8.1946e-01  7.6265e-01  7.6325e-01  7.2842e-01  6.7649e-01  5.9698e-01  5.1566e-01  4.0561e-01  3.4397e-01  2.2514e-01  1.8392e-01  1.1823e-01  8.8541e-02  6.4328e-02  4.5107e-02  3.7360e-02  1.7862e-02  7.1276e-03  1.3668e-03  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    14  5.9605e-01  5.8516e-01  5.7215e-01  5.6825e-01  5.5076e-01  4.8336e-01  4.6785e-01  4.4763e-01  4.0616e-01  3.6487e-01  2.7582e-01  2.2756e-01  1.7535e-01  1.3543e-01  1.0279e-01  6.8076e-02  5.2237e-02  2.8915e-02  2.1412e-02  1.5932e-02  4.8475e-03  1.4938e-03  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    15  4.2671e-01  4.0878e-01  4.0804e-01  3.7426e-01  3.6436e-01  3.2543e-01  3.1557e-01  3.0881e-01  2.7811e-01  2.4079e-01  2.0300e-01  1.7146e-01  1.3264e-01  8.9416e-02  8.3555e-02  4.6341e-02  4.1993e-02  2.1373e-02  2.1790e-02  1.5835e-02  3.8238e-03  1.6021e-03  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    16  2.8603e-01  2.7671e-01  2.6097e-01  2.7749e-01  2.3925e-01  2.4594e-01  2.2298e-01  2.1032e-01  1.9754e-01  1.8304e-01  1.5690e-01  1.3702e-01  9.7262e-02  6.8884e-02  6.2188e-02  3.9306e-02  3.5396e-02  1.9806e-02  2.1399e-02  1.2727e-02  5.0570e-03  9.7361e-04  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    17  2.0894e-01  2.0577e-01  1.7709e-01  1.8103e-01  1.7696e-01  1.7552e-01  1.3545e-01  1.3326e-01  1.3234e-01  1.2095e-01  1.0237e-01  8.9846e-02  7.9696e-02  5.4727e-02  3.6181e-02  3.2182e-02  2.5295e-02  1.6427e-02  6.6980e-03  5.9862e-03  5.8966e-03  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    18  1.4198e-01  1.5002e-01  1.4157e-01  1.2437e-01  1.4087e-01  1.1471e-01  8.5600e-02  9.1106e-02  9.2949e-02  8.4947e-02  7.7443e-02  6.5383e-02  5.1506e-02  4.6846e-02  3.1392e-02  2.7294e-02  2.7371e-02  1.6482e-02  7.4539e-03  6.4562e-03  3.1815e-03  2.6692e-04  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    19  9.5025e-02  1.0720e-01  9.2176e-02  8.1167e-02  7.5188e-02  7.3533e-02  6.9896e-02  6.1980e-02  5.1558e-02  5.0166e-02  5.2349e-02  4.5857e-02  4.1193e-02  3.9826e-02  2.4365e-02  2.5138e-02  2.1972e-02  1.6239e-02  7.2516e-03  4.0556e-03  1.2088e-03  2.0412e-04  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    20  6.1552e-02  7.4439e-02  6.7820e-02  6.2917e-02  5.8720e-02  5.4094e-02  4.5990e-02  4.0966e-02  3.9198e-02  2.7422e-02  2.8308e-02  2.7159e-02  3.0963e-02  3.2397e-02  1.8276e-02  1.8842e-02  1.2372e-02  1.0497e-02  7.4235e-03  8.6819e-03  1.3117e-03  7.2791e-05  5.2237e-04  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    21  4.0703e-02  4.5654e-02  4.8523e-02  4.3128e-02  4.8463e-02  4.6299e-02  3.0942e-02  2.9587e-02  2.4909e-02  1.9877e-02  1.9389e-02  1.6497e-02  2.1484e-02  1.2713e-02  9.1140e-03  1.0139e-02  1.0262e-02  5.6993e-03  5.5940e-03  8.1551e-03  4.3763e-03  8.5059e-04  4.1134e-04  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    22  2.6247e-02  3.4812e-02  2.8926e-02  3.5766e-02  3.6707e-02  3.2244e-02  2.9258e-02  1.9570e-02  1.7400e-02  1.4701e-02  8.8294e-03  1.0014e-02  1.3037e-02  7.3486e-03  1.3023e-02  8.2236e-03  5.5692e-03  4.5212e-03  5.0829e-03  5.2734e-03  3.1010e-03  2.0850e-03  5.6401e-04  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    23  1.9835e-02  1.8668e-02  1.9433e-02  2.2175e-02  2.3299e-02  2.0502e-02  2.0901e-02  1.4833e-02  1.2564e-02  8.5675e-03  6.1139e-03  5.8435e-03  9.9741e-03  5.9357e-03  6.9771e-03  5.0849e-03  3.1363e-03  3.5493e-03  1.8414e-03  2.4201e-03  1.1881e-03  0.0000e+00  3.5318e-04  5.9302e-04  7.7979e-05  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    24  1.1973e-02  1.1207e-02  1.1624e-02  1.4016e-02  1.3709e-02  1.5379e-02  1.0007e-02  8.0587e-03  5.1869e-03  3.9490e-03  3.6097e-03  2.3211e-03  3.7597e-03  3.3841e-03  2.8372e-03  2.0883e-03  1.6148e-03  1.8276e-03  1.8086e-03  1.7547e-03  1.4896e-03  6.4269e-04  6.4269e-04  5.9999e-04  6.0416e-04  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    25  9.8755e-03  1.1197e-02  8.5241e-03  5.6254e-03  5.2626e-03  9.3862e-03  1.0512e-02  4.3063e-03  6.9681e-03  4.7804e-03  5.3878e-03  5.1816e-03  2.0713e-03  1.0560e-03  1.6876e-03  1.9768e-03  1.4556e-03  2.7563e-04  1.2525e-03  1.7191e-03  1.5473e-03  1.3400e-04  3.9641e-04  5.7608e-04  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    26  6.9184e-03  5.9161e-03  5.8410e-03  4.8787e-03  4.1341e-03  3.3422e-03  3.9558e-03  5.2215e-03  6.2627e-03  1.7951e-03  3.4143e-03  3.2421e-03  1.6121e-03  2.5896e-04  1.6241e-03  5.1579e-04  5.0988e-04  3.9524e-04  0.0000e+00  1.6669e-04  5.1910e-04  8.6000e-04  8.0612e-04  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
