 iy/ix           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40
    11  2.7584e-01  2.7622e-01  2.7851e-01  2.7667e-01  2.5431e-01  2.4246e-01  2.2926e-01  1.9595e-01  1.6649e-01  1.2192e-01  7.9371e-02  5.2074e-02  4.3528e-02  2.9072e-02  1.9987e-02  1.1946e-02  1.0247e-02  6.6480e-03  4.1759e-03  3.1598e-03  1.8651e-03  3.8847e-04         inf  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    12  1.8349e-01  1.7368e-01  1.8358e-01  1.9481e-01  1.8124e-01  1.6549e-01  1.4471e-01  1.3331e-01  1.0114e-01  7.3114e-02  6.1844e-02  4.3737e-02  2.8644e-02  2.1280e-02  1.5396e-02  1.0028e-02  6.9841e-03  6.5191e-03  5.8642e-03  4.5888e-03  1.3675e-03  5.6340e-04  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    13  1.3362e-01  1.1917e-01  1.2871e-01  1.2160e-01  1.0761e-01  1.1491e-01  9.7574e-02  8.9871e-02  7.4103e-02  5.2282e-02  3.9749e-02  3.6680e-02  2.2837e-02  1.7805e-02  1.2378e-02  9.9521e-03  6.8444e-03  5.6517e-03  4.8928e-03  2.7691e-03  1.8359e-03  4.2312e-04  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    14  9.1709e-02  8.4738e-02  8.3597e-02  7.9898e-02  7.4255e-02  6.6358e-02  6.6846e-02  4.9737e-02  4.9210e-02  4.1887e-02  3.0437e-02  2.3474e-02  1.7014e-02  2.1772e-02  1.1301e-02  7.6486e-03  9.2651e-03  2.4865e-03  1.3961e-03  1.6521e-03  6.0454e-04         inf  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    15  5.5256e-02  5.5055e-02  5.9602e-02  5.1450e-02  5.2591e-02  4.0270e-02  4.7825e-02  3.8647e-02  3.1686e-02  2.8646e-02  2.2147e-02  1.9363e-02  1.1952e-02  9.1974e-03  1.1291e-02  5.0931e-03  4.7755e-03  1.8964e-03  2.0129e-03  1.7977e-03  4.9732e-04         inf  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    16  4.1846e-02  3.5169e-02  3.6148e-02  3.6734e-02  3.0677e-02  3.6114e-02  3.8914e-02  2.4669e-02  2.2502e-02  2.4257e-02  1.7755e-02  1.7348e-02  8.4619e-03  6.3267e-03  6.5906e-03  3.7908e-03  3.6700e-03  2.2378e-03  2.0783e-03  7.4322e-04  7.3647e-04  2.8802e-04  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    17  2.8921e-02  2.7982e-02  2.5761e-02  2.6259e-02  2.4408e-02  2.8143e-02  2.3807e-02  2.1110e-02  1.4934e-02  1.5326e-02  1.0932e-02  1.0025e-02  8.3651e-03  4.3153e-03  3.9096e-03  3.5394e-03  2.9620e-03  1.2477e-03  7.8660e-04  4.3708e-04  5.8304e-04  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    18  1.5651e-02  2.5674e-02  2.2595e-02  2.0314e-02  2.1202e-02  1.9323e-02  1.2914e-02  1.3752e-02  1.6357e-02  1.1381e-02  1.1973e-02  8.6896e-03  6.9306e-03  4.0867e-03  3.4000e-03  3.8692e-03  2.9966e-03  1.3363e-03  6.4788e-04  5.5935e-04  5.5263e-04  8.0357e-06  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    19  1.3162e-02  1.5269e-02  1.1614e-02  1.1401e-02  9.7889e-03  1.0349e-02  1.0674e-02  1.5676e-02  8.3049e-03  8.3986e-03  6.2763e-03  9.0805e-03  8.4635e-03  4.5918e-03  3.2447e-03  5.5492e-03  3.1785e-03  1.8418e-03  6.0007e-04  9.3575e-04  3.5239e-04  3.2071e-05  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    20  8.9591e-03  8.9884e-03  7.1877e-03  6.7366e-03  6.7369e-03  5.7424e-03  5.0283e-03  6.6842e-03  3.9515e-03  3.0481e-03  5.6527e-03  3.8571e-03  8.5368e-03  4.3509e-03  3.8190e-03  4.9132e-03  4.8114e-03  1.8731e-03  4.0230e-04  1.3852e-03  5.8585e-05         inf         inf  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
