 iy/ix           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40
    11  2.5104e-03  1.2082e-02  1.5201e-02  2.7224e-02  3.8127e-02  5.5653e-02  7.4203e-02  1.0261e-01  1.4886e-01  1.9536e-01  1.9494e-01  1.4691e-01  1.0639e-01  7.3786e-02  5.2053e-02  3.6589e-02  2.5974e-02  1.8274e-02  1.3065e-02  9.0711e-03  3.5261e-03  5.9469e-04  1.0067e-04  1.7019e-05  5.0735e-06  3.5750e-06  2.5170e-06  1.7841e-06  1.2846e-06  9.2972e-07  6.7917e-07  4.9771e-07  3.6580e-07  2.6859e-07  1.9771e-07  1.4574e-07  1.0752e-07  8.2247e-08  6.3441e-08  5.1419e-08
    12  1.4768e-03  5.4363e-03  1.2539e-02  1.9012e-02  3.0302e-02  4.0749e-02  5.4937e-02  7.7531e-02  9.7313e-02  1.1206e-01  1.1291e-01  9.6438e-02  7.6117e-02  5.6743e-02  4.1052e-02  2.9276e-02  2.0956e-02  1.5017e-02  1.0574e-02  7.7252e-03  3.0569e-03  5.1679e-04  8.8038e-05  1.4898e-05  4.4402e-06  3.0948e-06  2.2068e-06  1.5898e-06  1.1732e-06  8.6365e-07  6.3735e-07  4.7671e-07  3.5606e-07  2.6815e-07  2.0219e-07  1.5310e-07  1.1547e-07  8.7526e-08  6.8472e-08  5.5383e-08
    13  1.7412e-03  5.3673e-03  1.0482e-02  1.6342e-02  2.0918e-02  2.9693e-02  4.1920e-02  5.1424e-02  6.3144e-02  7.0868e-02  6.9538e-02  6.1847e-02  5.0738e-02  4.0528e-02  3.1362e-02  2.3243e-02  1.6858e-02  1.2357e-02  8.9711e-03  6.3739e-03  2.5177e-03  4.2815e-04  7.2328e-05  1.2237e-05  3.5778e-06  2.5643e-06  1.8787e-06  1.4077e-06  1.0688e-06  8.2249e-07  6.3854e-07  4.8594e-07  3.6967e-07  2.8176e-07  2.1651e-07  1.6365e-07  1.2522e-07  9.5453e-08  7.4687e-08  6.0237e-08
    14  1.8404e-03  6.2481e-03  8.9224e-03  1.1354e-02  1.5082e-02  2.1831e-02  2.8160e-02  3.4764e-02  4.0672e-02  4.5190e-02  4.3969e-02  4.0407e-02  3.4214e-02  2.8225e-02  2.2474e-02  1.7324e-02  1.3077e-02  9.5670e-03  7.0236e-03  5.2212e-03  2.0799e-03  3.4947e-04  6.0249e-05  9.9965e-06  2.7934e-06  2.0646e-06  1.6030e-06  1.2707e-06  1.0414e-06  8.5064e-07  6.7571e-07  5.2718e-07  4.1206e-07  3.2280e-07  2.4550e-07  1.8691e-07  1.4193e-07  1.0715e-07  8.2507e-08  6.6956e-08
    15  2.5351e-03  3.5541e-03  5.4031e-03  8.3057e-03  1.1746e-02  1.5290e-02  1.9567e-02  2.3134e-02  2.6077e-02  2.8712e-02  2.9077e-02  2.6966e-02  2.3768e-02  1.9710e-02  1.5934e-02  1.2545e-02  9.7914e-03  7.4933e-03  5.5201e-03  4.1374e-03  1.6699e-03  2.8472e-04  4.8812e-05  8.1008e-06  2.0431e-06  1.5826e-06  1.3723e-06  1.2307e-06  1.0837e-06  9.2241e-07  7.4664e-07  6.0661e-07  4.8833e-07  3.7879e-07  2.8776e-07  2.1379e-07  1.6194e-07  1.2313e-07  9.4968e-08  7.6179e-08
    16  4.3796e-04  2.9330e-03  3.9393e-03  5.8521e-03  8.1945e-03  1.0844e-02  1.3340e-02  1.5155e-02  1.7429e-02  1.8231e-02  1.8639e-02  1.7944e-02  1.5916e-02  1.3741e-02  1.1301e-02  9.1692e-03  7.1492e-03  5.5742e-03  4.3139e-03  3.2432e-03  1.3172e-03  2.2092e-04  3.7613e-05  6.1061e-06  1.3173e-06  1.2810e-06  1.3562e-06  1.3793e-06  1.3044e-06  1.1264e-06  9.2848e-07  7.6030e-07  5.9714e-07  4.5067e-07  3.4073e-07  2.5304e-07  1.8946e-07  1.4210e-07  1.0833e-07  8.5570e-08
    17  4.8627e-04  1.9930e-03  3.1619e-03  4.2509e-03  5.9510e-03  7.6834e-03  9.2151e-03  1.0292e-02  1.1724e-02  1.2176e-02  1.2240e-02  1.1669e-02  1.0702e-02  9.2129e-03  8.0055e-03  6.5980e-03  5.2183e-03  4.1661e-03  3.2289e-03  2.5163e-03  1.0324e-03  1.7493e-04  2.9643e-05  4.5012e-06  5.2725e-07  1.1320e-06  1.6981e-06  1.9304e-06  1.7684e-06  1.5095e-06  1.2766e-06  1.0037e-06  7.5531e-07  5.7110e-07  4.1922e-07  3.0748e-07  2.2128e-07  1.6388e-07  1.2335e-07  9.7715e-08
    18  1.4656e-04  1.3509e-03  2.4136e-03  3.1289e-03  3.9505e-03  5.4546e-03  6.3947e-03  7.0062e-03  7.6889e-03  8.2021e-03  8.3391e-03  7.9883e-03  7.4093e-03  6.3847e-03  5.4508e-03  4.6139e-03  3.8367e-03  3.0105e-03  2.4534e-03  1.9261e-03  7.8393e-04  1.3455e-04  2.3022e-05  3.0129e-06 -3.1365e-08  1.8317e-06  2.9295e-06  3.0211e-06  2.6870e-06  2.2586e-06  1.7478e-06  1.3051e-06  9.7112e-07  6.9561e-07  5.0238e-07  3.6507e-07  2.6414e-07  1.9172e-07  1.4391e-07  1.1148e-07
    19  2.4256e-04  8.7870e-04  1.5598e-03  2.1976e-03  2.9552e-03  3.4520e-03  4.3090e-03  4.7671e-03  5.2237e-03  5.5746e-03  5.5392e-03  5.4443e-03  5.0468e-03  4.4908e-03  3.7863e-03  3.2370e-03  2.6922e-03  2.2373e-03  1.8100e-03  1.4365e-03  6.0769e-04  1.0459e-04  1.8367e-05  2.4981e-06  9.0510e-07  5.0716e-06  5.9189e-06  5.3422e-06  4.3111e-06  3.2240e-06  2.3934e-06  1.7127e-06  1.2384e-06  8.8209e-07  6.1893e-07  4.3414e-07  3.1071e-07  2.2121e-07  1.6163e-07  1.2456e-07
    20  2.6802e-04  6.8852e-04  1.0193e-03  1.5870e-03  2.0304e-03  2.4445e-03  2.8110e-03  3.3807e-03  3.4700e-03  3.5604e-03  3.5917e-03  3.5539e-03  3.3986e-03  3.0310e-03  2.6977e-03  2.2794e-03  1.9174e-03  1.6046e-03  1.3536e-03  1.1082e-03  4.5526e-04  9.0870e-05  2.8965e-05  1.3332e-05  1.4622e-05  1.5951e-05  1.2817e-05  9.2400e-06  6.4804e-06  4.5673e-06  3.1299e-06  2.1876e-06  1.5119e-06  1.0394e-06  7.2001e-07  5.0593e-07  3.5262e-07  2.5114e-07  1.8039e-07  1.3784e-07
