 iy/ix           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40
    11  3.5484e-01  3.5321e-01  3.5144e-01  3.4809e-01  3.3856e-01  3.2812e-01  3.0958e-01  2.8371e-01  2.4796e-01  1.9958e-01  1.4111e-01  9.9223e-02  6.9425e-02  4.8742e-02  3.4293e-02  2.4053e-02  1.6889e-02  1.1900e-02  8.3593e-03  5.8582e-03  2.3133e-03  3.9371e-04  6.6519e-05  1.1321e-05  3.6017e-06  2.5694e-06  1.8473e-06  1.3373e-06  9.7556e-07  7.1866e-07  5.2130e-07  3.8211e-07  2.8035e-07  2.0402e-07  1.4852e-07  1.0650e-07  7.5182e-08  5.1645e-08  3.3228e-08  1.6771e-08
    12  2.2858e-01  2.2767e-01  2.2552e-01  2.2167e-01  2.1547e-01  2.0616e-01  1.9427e-01  1.7627e-01  1.5384e-01  1.2740e-01  9.8921e-02  7.3413e-02  5.3852e-02  3.8921e-02  2.7850e-02  1.9812e-02  1.4044e-02  9.9419e-03  7.0841e-03  4.9934e-03  1.9717e-03  3.3168e-04  5.6758e-05  9.7299e-06  3.1928e-06  2.3271e-06  1.7275e-06  1.2809e-06  9.5087e-07  7.0980e-07  5.2692e-07  3.9251e-07  2.8910e-07  2.1142e-07  1.5504e-07  1.1225e-07  7.9623e-08  5.4955e-08  3.5451e-08  1.7984e-08
    13  1.5425e-01  1.5255e-01  1.5095e-01  1.4764e-01  1.4271e-01  1.3720e-01  1.2816e-01  1.1644e-01  1.0196e-01  8.6054e-02  6.8918e-02  5.3457e-02  4.0394e-02  3.0111e-02  2.1989e-02  1.6000e-02  1.1506e-02  8.2205e-03  5.8940e-03  4.1923e-03  1.6475e-03  2.7757e-04  4.7171e-05  8.1270e-06  2.8477e-06  2.1609e-06  1.6407e-06  1.2617e-06  9.6623e-07  7.3007e-07  5.5045e-07  4.1284e-07  3.0911e-07  2.2843e-07  1.6749e-07  1.2092e-07  8.6159e-08  5.9656e-08  3.8526e-08  1.9518e-08
    14  1.0510e-01  1.0411e-01  1.0214e-01  9.9871e-02  9.6468e-02  9.2071e-02  8.5834e-02  7.8199e-02  6.9445e-02  5.8975e-02  4.8335e-02  3.8703e-02  2.9773e-02  2.2746e-02  1.6979e-02  1.2553e-02  9.2058e-03  6.7246e-03  4.8280e-03  3.4563e-03  1.3617e-03  2.3142e-04  3.8816e-05  6.8776e-06  2.6215e-06  2.0661e-06  1.6454e-06  1.2965e-06  1.0101e-06  7.8518e-07  5.9941e-07  4.5302e-07  3.3858e-07  2.5312e-07  1.8595e-07  1.3542e-07  9.6073e-08  6.6454e-08  4.2762e-08  2.1444e-08
    15  7.1638e-02  7.1332e-02  7.0055e-02  6.8280e-02  6.5765e-02  6.2761e-02  5.8234e-02  5.3746e-02  4.7430e-02  4.0801e-02  3.4189e-02  2.7656e-02  2.2034e-02  1.7130e-02  1.2956e-02  9.6978e-03  7.3089e-03  5.3796e-03  3.8995e-03  2.7899e-03  1.1001e-03  1.8535e-04  3.1423e-05  5.7298e-06  2.5200e-06  2.1150e-06  1.7392e-06  1.4172e-06  1.1368e-06  8.8924e-07  6.8413e-07  5.2015e-07  3.8840e-07  2.8878e-07  2.1086e-07  1.5262e-07  1.0922e-07  7.4446e-08  4.7464e-08  2.3854e-08
    16  4.9531e-02  4.9100e-02  4.8244e-02  4.6697e-02  4.5223e-02  4.2804e-02  4.0114e-02  3.6595e-02  3.2840e-02  2.8504e-02  2.3964e-02  1.9840e-02  1.6107e-02  1.2601e-02  9.7637e-03  7.4243e-03  5.5957e-03  4.1964e-03  3.0779e-03  2.2288e-03  8.7478e-04  1.4571e-04  2.5057e-05  4.7329e-06  2.5903e-06  2.3114e-06  2.0125e-06  1.6797e-06  1.3494e-06  1.0566e-06  8.1759e-07  6.1361e-07  4.5740e-07  3.3570e-07  2.4336e-07  1.7539e-07  1.2319e-07  8.4230e-08  5.3614e-08  2.6610e-08
    17  3.4181e-02  3.3720e-02  3.3166e-02  3.2191e-02  3.1086e-02  2.9546e-02  2.7524e-02  2.5153e-02  2.2659e-02  1.9713e-02  1.6853e-02  1.4016e-02  1.1470e-02  9.2222e-03  7.2460e-03  5.6011e-03  4.2938e-03  3.2371e-03  2.3889e-03  1.7402e-03  6.8902e-04  1.1553e-04  1.9747e-05  4.1260e-06  2.9114e-06  2.8186e-06  2.5282e-06  2.1154e-06  1.7034e-06  1.3215e-06  9.9838e-07  7.4152e-07  5.4743e-07  3.9805e-07  2.8363e-07  2.0284e-07  1.4158e-07  9.6777e-08  6.0891e-08  3.0000e-08
    18  2.3591e-02  2.3202e-02  2.2786e-02  2.2269e-02  2.1434e-02  2.0227e-02  1.8900e-02  1.7254e-02  1.5591e-02  1.3745e-02  1.1856e-02  9.9355e-03  8.2302e-03  6.7332e-03  5.3674e-03  4.2160e-03  3.2619e-03  2.4743e-03  1.8521e-03  1.3437e-03  5.3087e-04  8.9365e-05  1.6042e-05  4.0930e-06  3.7870e-06  3.8581e-06  3.4503e-06  2.8774e-06  2.2421e-06  1.6865e-06  1.2419e-06  9.0840e-07  6.5744e-07  4.7078e-07  3.3142e-07  2.3348e-07  1.6205e-07  1.0903e-07  6.8473e-08  3.3695e-08
    19  1.6166e-02  1.6057e-02  1.5709e-02  1.5322e-02  1.4724e-02  1.3932e-02  1.3014e-02  1.1954e-02  1.0815e-02  9.6279e-03  8.3003e-03  7.0598e-03  5.9177e-03  4.8350e-03  3.9269e-03  3.1235e-03  2.4462e-03  1.8794e-03  1.4119e-03  1.0362e-03  4.0854e-04  7.2351e-05  1.5679e-05  5.7117e-06  6.0437e-06  6.0449e-06  5.1443e-06  4.0056e-06  2.9692e-06  2.1889e-06  1.5551e-06  1.1112e-06  7.8594e-07  5.5215e-07  3.8706e-07  2.6714e-07  1.8353e-07  1.2218e-07  7.7116e-08  3.7720e-08
    20  1.1190e-02  1.1055e-02  1.0862e-02  1.0557e-02  1.0177e-02  9.6381e-03  8.9937e-03  8.2622e-03  7.4926e-03  6.6829e-03  5.8518e-03  5.0039e-03  4.2232e-03  3.4916e-03  2.8552e-03  2.3060e-03  1.8127e-03  1.3948e-03  1.0602e-03  7.7178e-04  3.2254e-04  8.2099e-05  3.1864e-05  1.6922e-05  1.2786e-05  1.0464e-05  7.7146e-06  5.5604e-06  3.9232e-06  2.7444e-06  1.9160e-06  1.3411e-06  9.2624e-07  6.3875e-07  4.3981e-07  3.0157e-07  2.0441e-07  1.3634e-07  8.4186e-08  4.1298e-08
