 iy/ix           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40
    11  1.4538e-01  1.4612e-01  1.4500e-01  1.4477e-01  1.4611e-01  1.4577e-01  1.4594e-01  1.4711e-01  1.4881e-01  1.5037e-01  1.5152e-01  1.5259e-01  1.5176e-01  1.5083e-01  1.5101e-01  1.5138e-01  1.5080e-01  1.4949e-01  1.4936e-01  1.4968e-01  3.5691e-01  3.5316e-01  3.5252e-01  3.5262e-01  1.4469e-01  1.4618e-01  1.4566e-01  1.4547e-01  1.4492e-01  1.4324e-01  1.4545e-01  1.4571e-01  1.4502e-01  1.4515e-01  1.4470e-01  1.4603e-01  1.4635e-01  1.4875e-01  1.5091e-01  1.5877e-01
    12  1.4813e-01  1.4792e-01  1.4749e-01  1.4726e-01  1.4804e-01  1.4969e-01  1.4909e-01  1.5092e-01  1.5171e-01  1.5146e-01  1.5219e-01  1.5280e-01  1.5268e-01  1.5169e-01  1.5088e-01  1.5180e-01  1.5086e-01  1.5020e-01  1.4893e-01  1.4938e-01  3.6042e-01  3.6243e-01  3.5895e-01  3.5816e-01  1.4572e-01  1.4641e-01  1.4454e-01  1.4477e-01  1.4532e-01  1.4344e-01  1.4394e-01  1.4365e-01  1.4444e-01  1.4626e-01  1.4539e-01  1.4616e-01  1.4719e-01  1.4851e-01  1.5058e-01  1.5909e-01
    13  1.4922e-01  1.4934e-01  1.4850e-01  1.4804e-01  1.4904e-01  1.4917e-01  1.4978e-01  1.4970e-01  1.5236e-01  1.5135e-01  1.5271e-01  1.5281e-01  1.5290e-01  1.5236e-01  1.5297e-01  1.5233e-01  1.5116e-01  1.5213e-01  1.5140e-01  1.4965e-01  3.5956e-01  3.5999e-01  3.5955e-01  3.5905e-01  1.4543e-01  1.4436e-01  1.4409e-01  1.4346e-01  1.4416e-01  1.4458e-01  1.4495e-01  1.4503e-01  1.4470e-01  1.4573e-01  1.4645e-01  1.4740e-01  1.4914e-01  1.4974e-01  1.5264e-01  1.5984e-01
    14  1.5051e-01  1.4955e-01  1.4937e-01  1.4939e-01  1.4975e-01  1.5016e-01  1.5071e-01  1.5055e-01  1.5131e-01  1.5213e-01  1.5309e-01  1.5116e-01  1.5206e-01  1.5157e-01  1.5259e-01  1.5224e-01  1.5186e-01  1.5086e-01  1.5014e-01  1.5022e-01  3.5942e-01  3.5382e-01  3.6356e-01  3.5336e-01  1.4406e-01  1.4526e-01  1.4348e-01  1.4373e-01  1.4589e-01  1.4678e-01  1.4669e-01  1.4708e-01  1.4783e-01  1.4697e-01  1.4694e-01  1.4730e-01  1.4924e-01  1.5004e-01  1.5284e-01  1.6248e-01
    15  1.5039e-01  1.4941e-01  1.4951e-01  1.4971e-01  1.5030e-01  1.5003e-01  1.5056e-01  1.4974e-01  1.5109e-01  1.5107e-01  1.5183e-01  1.5222e-01  1.5101e-01  1.5024e-01  1.5254e-01  1.5271e-01  1.5077e-01  1.5122e-01  1.5053e-01  1.5125e-01  3.6044e-01  3.6102e-01  3.6166e-01  3.5594e-01  1.4273e-01  1.4311e-01  1.4464e-01  1.4564e-01  1.4653e-01  1.4716e-01  1.4674e-01  1.4826e-01  1.4888e-01  1.4848e-01  1.4920e-01  1.4948e-01  1.4808e-01  1.5018e-01  1.5348e-01  1.6338e-01
    16  1.4899e-01  1.4969e-01  1.4919e-01  1.4942e-01  1.4891e-01  1.5008e-01  1.5001e-01  1.5077e-01  1.5015e-01  1.4964e-01  1.5230e-01  1.5094e-01  1.4981e-01  1.5135e-01  1.5222e-01  1.5333e-01  1.5286e-01  1.5142e-01  1.5135e-01  1.5116e-01  3.6043e-01  3.5954e-01  3.5345e-01  3.5259e-01  1.4300e-01  1.4568e-01  1.4625e-01  1.4689e-01  1.4866e-01  1.4845e-01  1.4811e-01  1.4946e-01  1.4990e-01  1.4931e-01  1.5041e-01  1.5008e-01  1.5078e-01  1.5025e-01  1.5320e-01  1.6481e-01
    17  1.4836e-01  1.5012e-01  1.5000e-01  1.4991e-01  1.4894e-01  1.4823e-01  1.4983e-01  1.5009e-01  1.4925e-01  1.5116e-01  1.5187e-01  1.5233e-01  1.5193e-01  1.5079e-01  1.5235e-01  1.5363e-01  1.5174e-01  1.5181e-01  1.5265e-01  1.5234e-01  3.5922e-01  3.5598e-01  3.5589e-01  3.4868e-01  1.4591e-01  1.4790e-01  1.5004e-01  1.5076e-01  1.4948e-01  1.5027e-01  1.5180e-01  1.5211e-01  1.5080e-01  1.5057e-01  1.5184e-01  1.5070e-01  1.5048e-01  1.4930e-01  1.5301e-01  1.6380e-01
    18  1.4840e-01  1.5031e-01  1.5082e-01  1.4943e-01  1.4889e-01  1.4932e-01  1.5066e-01  1.5159e-01  1.5068e-01  1.4994e-01  1.5053e-01  1.5195e-01  1.5255e-01  1.4944e-01  1.4907e-01  1.5068e-01  1.5058e-01  1.5179e-01  1.5250e-01  1.5351e-01  3.5962e-01  3.5970e-01  3.5458e-01  3.3752e-01  1.4955e-01  1.5351e-01  1.5475e-01  1.5109e-01  1.5148e-01  1.5271e-01  1.5342e-01  1.5180e-01  1.5029e-01  1.5040e-01  1.5160e-01  1.5110e-01  1.5035e-01  1.5103e-01  1.5489e-01  1.6501e-01
    19  1.5089e-01  1.5067e-01  1.5066e-01  1.5080e-01  1.4982e-01  1.4963e-01  1.5146e-01  1.5015e-01  1.5013e-01  1.4978e-01  1.5135e-01  1.5287e-01  1.5252e-01  1.5187e-01  1.4921e-01  1.4991e-01  1.5038e-01  1.5091e-01  1.5207e-01  1.5224e-01  3.6251e-01  3.5960e-01  3.4523e-01  3.3092e-01  1.5268e-01  1.5603e-01  1.5460e-01  1.5414e-01  1.5481e-01  1.5094e-01  1.5221e-01  1.5229e-01  1.5133e-01  1.5076e-01  1.5062e-01  1.5083e-01  1.5072e-01  1.5227e-01  1.5377e-01  1.6356e-01
    20  1.4924e-01  1.5073e-01  1.5017e-01  1.5068e-01  1.4919e-01  1.4931e-01  1.5041e-01  1.5083e-01  1.5032e-01  1.4967e-01  1.4979e-01  1.5222e-01  1.5262e-01  1.5109e-01  1.5008e-01  1.4849e-01  1.5033e-01  1.5159e-01  1.5257e-01  1.5444e-01  3.6052e-01  3.4738e-01  3.4946e-01  3.4918e-01  1.5461e-01  1.5733e-01  1.5687e-01  1.5480e-01  1.5431e-01  1.5204e-01  1.5049e-01  1.4999e-01  1.4931e-01  1.5046e-01  1.5065e-01  1.5100e-01  1.5082e-01  1.5161e-01  1.5480e-01  1.6409e-01
