 iy/ix           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40
    11  1.6544e+02  2.0912e+02  2.2305e+02  2.2394e+02  2.2668e+02  2.2157e+02  2.1632e+02  2.0491e+02  1.9303e+02  1.7246e+02  1.4617e+02  1.2842e+02  1.1670e+02  1.0926e+02  1.0296e+02  1.0026e+02  9.6027e+01  9.2281e+01  8.7489e+01  8.0373e+01  6.2052e+01  4.1575e+01  3.3643e+01  3.0228e+01  3.9613e+01  4.6930e+01  5.2350e+01  5.7030e+01  6.0393e+01  6.3150e+01  6.5574e+01  6.7273e+01  6.7901e+01  6.8103e+01  6.7721e+01  6.6812e+01  6.5058e+01  6.3116e+01  5.9412e+01  5.5293e+01
    12  1.3322e+02  1.6651e+02  1.7716e+02  1.7913e+02  1.7959e+02  1.7733e+02  1.7143e+02  1.6417e+02  1.5451e+02  1.4233e+02  1.2892e+02  1.1819e+02  1.0923e+02  1.0319e+02  9.8861e+01  9.5313e+01  9.2226e+01  8.9767e+01  8.6040e+01  7.8612e+01  6.0418e+01  4.0005e+01  3.2934e+01  3.0271e+01  4.0712e+01  4.9861e+01  5.5774e+01  6.1610e+01  6.4899e+01  6.8075e+01  6.9464e+01  6.9202e+01  6.8912e+01  6.7994e+01  6.6607e+01  6.4677e+01  6.3439e+01  6.0586e+01  5.7439e+01  5.2672e+01
    13  1.1416e+02  1.4223e+02  1.5115e+02  1.5449e+02  1.5258e+02  1.5158e+02  1.4712e+02  1.4198e+02  1.3520e+02  1.2697e+02  1.1771e+02  1.1119e+02  1.0458e+02  9.8715e+01  9.4168e+01  9.2286e+01  8.9317e+01  8.5819e+01  8.2258e+01  7.6035e+01  5.9534e+01  4.0436e+01  3.3449e+01  3.0049e+01  4.3977e+01  5.3841e+01  6.0833e+01  6.6209e+01  6.8702e+01  6.9256e+01  6.9004e+01  6.7662e+01  6.6302e+01  6.4374e+01  6.2193e+01  6.0401e+01  5.9041e+01  5.6648e+01  5.3558e+01  4.9494e+01
    14  1.0084e+02  1.2585e+02  1.3388e+02  1.3874e+02  1.3746e+02  1.3541e+02  1.3241e+02  1.2691e+02  1.2224e+02  1.1736e+02  1.1032e+02  1.0208e+02  9.8360e+01  9.3975e+01  9.1642e+01  8.8550e+01  8.6246e+01  8.4379e+01  8.1513e+01  7.3294e+01  5.6906e+01  3.9462e+01  3.2176e+01  3.0525e+01  4.7640e+01  6.0031e+01  6.5989e+01  6.8241e+01  6.7611e+01  6.6932e+01  6.4290e+01  6.2246e+01  5.9737e+01  5.8396e+01  5.6503e+01  5.5012e+01  5.3674e+01  5.1263e+01  4.9610e+01  4.5678e+01
    15  9.1417e+01  1.1375e+02  1.2180e+02  1.2618e+02  1.2749e+02  1.2386e+02  1.2070e+02  1.1782e+02  1.1337e+02  1.0907e+02  1.0445e+02  9.8097e+01  9.3820e+01  9.0373e+01  8.6779e+01  8.6570e+01  8.4002e+01  8.2467e+01  7.8038e+01  7.1181e+01  5.6350e+01  3.8701e+01  3.2412e+01  3.0793e+01  5.3452e+01  6.4506e+01  6.6931e+01  6.4685e+01  6.1876e+01  5.9715e+01  5.6900e+01  5.5699e+01  5.3396e+01  5.1742e+01  5.0555e+01  4.9656e+01  4.8221e+01  4.7081e+01  4.5240e+01  4.2097e+01
    16  8.3447e+01  1.0316e+02  1.1244e+02  1.1699e+02  1.1870e+02  1.1686e+02  1.1394e+02  1.1141e+02  1.0766e+02  1.0291e+02  1.0034e+02  9.5458e+01  9.1925e+01  8.8118e+01  8.5675e+01  8.2815e+01  8.1761e+01  7.9693e+01  7.6689e+01  7.0045e+01  5.5115e+01  3.8529e+01  3.2242e+01  3.2102e+01  5.8238e+01  6.1827e+01  5.9542e+01  5.5368e+01  5.3797e+01  5.1016e+01  4.9714e+01  4.8138e+01  4.7471e+01  4.6554e+01  4.6352e+01  4.5390e+01  4.4663e+01  4.3245e+01  4.1617e+01  3.9711e+01
    17  7.8796e+01  9.4623e+01  1.0417e+02  1.0891e+02  1.1129e+02  1.0994e+02  1.0875e+02  1.0518e+02  1.0217e+02  9.8878e+01  9.5808e+01  9.2580e+01  8.8288e+01  8.6873e+01  8.3581e+01  8.2741e+01  7.8838e+01  7.7134e+01  7.5216e+01  6.7766e+01  5.3356e+01  3.7042e+01  3.1059e+01  3.5292e+01  5.6437e+01  5.3219e+01  5.0454e+01  4.7930e+01  4.6594e+01  4.5409e+01  4.4052e+01  4.3687e+01  4.3066e+01  4.3054e+01  4.2873e+01  4.2556e+01  4.1945e+01  4.0938e+01  4.0270e+01  3.8266e+01
    18  7.4018e+01  8.9682e+01  9.7622e+01  1.0337e+02  1.0502e+02  1.0372e+02  1.0354e+02  1.0056e+02  9.8354e+01  9.6135e+01  9.4359e+01  9.0617e+01  8.6761e+01  8.4375e+01  8.1512e+01  8.0150e+01  7.8242e+01  7.4400e+01  7.1958e+01  6.6767e+01  5.2164e+01  3.7193e+01  3.2567e+01  4.3122e+01  4.8887e+01  4.5916e+01  4.3630e+01  4.3300e+01  4.1980e+01  4.0842e+01  4.0608e+01  4.0845e+01  4.1121e+01  4.0971e+01  4.0704e+01  4.0657e+01  4.0088e+01  3.9311e+01  3.9083e+01  3.7468e+01
    19  7.0784e+01  8.4393e+01  9.3092e+01  9.6879e+01  9.8796e+01  1.0039e+02  9.8002e+01  9.6213e+01  9.5673e+01  9.2335e+01  9.0576e+01  8.8362e+01  8.5647e+01  8.2208e+01  8.0572e+01  7.8393e+01  7.6812e+01  7.4009e+01  6.9471e+01  6.3902e+01  5.1699e+01  3.8613e+01  3.9950e+01  4.8668e+01  4.3385e+01  4.1360e+01  4.0708e+01  4.0265e+01  3.9333e+01  3.9020e+01  3.9269e+01  3.9483e+01  3.9667e+01  3.9733e+01  3.9257e+01  3.8789e+01  3.9168e+01  3.8552e+01  3.7881e+01  3.6309e+01
    20  6.8153e+01  8.1022e+01  8.7898e+01  9.1846e+01  9.3377e+01  9.5464e+01  9.4179e+01  9.2596e+01  9.2134e+01  8.8672e+01  8.7408e+01  8.6323e+01  8.3140e+01  8.2581e+01  7.8643e+01  7.7035e+01  7.6210e+01  7.3151e+01  6.8949e+01  6.3139e+01  5.3138e+01  5.2316e+01  4.9528e+01  4.3058e+01  3.9747e+01  3.9415e+01  3.8774e+01  3.8645e+01  3.8731e+01  3.9105e+01  3.9336e+01  3.9351e+01  3.8970e+01  3.8631e+01  3.8701e+01  3.8845e+01  3.8141e+01  3.8314e+01  3.7351e+01  3.5300e+01
