 iy/ix           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40
    11  1.9797e+02  2.5268e+02  2.6832e+02  2.7493e+02  2.7435e+02  2.6833e+02  2.6284e+02  2.5196e+02  2.3594e+02  2.1256e+02  1.9214e+02  1.8194e+02  1.7556e+02  1.7121e+02  1.6540e+02  1.6142e+02  1.5909e+02  1.5394e+02  1.4935e+02  1.3901e+02  1.1397e+02  7.6710e+01  6.4289e+01  5.8326e+01  7.3886e+01  8.7673e+01  9.6335e+01  1.0507e+02  1.1082e+02  1.1486e+02  1.1839e+02  1.2105e+02  1.2139e+02  1.2239e+02  1.2162e+02  1.2019e+02  1.1852e+02  1.1509e+02  1.1098e+02  1.0617e+02
    12  1.7444e+02  2.2094e+02  2.3719e+02  2.4187e+02  2.4369e+02  2.3843e+02  2.3204e+02  2.2354e+02  2.0972e+02  1.9555e+02  1.8218e+02  1.7450e+02  1.6717e+02  1.6433e+02  1.6031e+02  1.5455e+02  1.5250e+02  1.4963e+02  1.4555e+02  1.3453e+02  1.1072e+02  7.5871e+01  6.3739e+01  5.7881e+01  7.5589e+01  9.1844e+01  1.0248e+02  1.1064e+02  1.1775e+02  1.2190e+02  1.2403e+02  1.2463e+02  1.2428e+02  1.2176e+02  1.1947e+02  1.1697e+02  1.1462e+02  1.1137e+02  1.0687e+02  1.0175e+02
    13  1.6021e+02  2.0225e+02  2.1614e+02  2.2056e+02  2.2208e+02  2.1967e+02  2.1601e+02  2.0585e+02  1.9667e+02  1.8705e+02  1.7520e+02  1.6804e+02  1.6229e+02  1.5832e+02  1.5314e+02  1.5135e+02  1.4985e+02  1.4602e+02  1.4107e+02  1.3133e+02  1.0783e+02  7.4582e+01  6.2675e+01  5.7679e+01  7.9115e+01  9.8599e+01  1.1115e+02  1.1806e+02  1.2220e+02  1.2481e+02  1.2192e+02  1.2016e+02  1.1896e+02  1.1592e+02  1.1320e+02  1.0972e+02  1.0727e+02  1.0408e+02  1.0032e+02  9.5598e+01
    14  1.4999e+02  1.8781e+02  2.0178e+02  2.0723e+02  2.0827e+02  2.0620e+02  2.0151e+02  1.9580e+02  1.8711e+02  1.7779e+02  1.6989e+02  1.6258e+02  1.5914e+02  1.5376e+02  1.5014e+02  1.4824e+02  1.4493e+02  1.4253e+02  1.3768e+02  1.2898e+02  1.0627e+02  7.4385e+01  6.2365e+01  5.8456e+01  8.5799e+01  1.0682e+02  1.1728e+02  1.2191e+02  1.2183e+02  1.1787e+02  1.1368e+02  1.1101e+02  1.0781e+02  1.0542e+02  1.0376e+02  1.0045e+02  9.8789e+01  9.6262e+01  9.3214e+01  8.8990e+01
    15  1.4073e+02  1.7526e+02  1.8871e+02  1.9397e+02  1.9652e+02  1.9618e+02  1.9062e+02  1.8712e+02  1.7954e+02  1.7292e+02  1.6545e+02  1.5918e+02  1.5442e+02  1.5012e+02  1.4645e+02  1.4530e+02  1.4287e+02  1.3847e+02  1.3558e+02  1.2489e+02  1.0397e+02  7.3124e+01  6.1013e+01  5.8690e+01  9.5379e+01  1.1423e+02  1.1750e+02  1.1488e+02  1.1067e+02  1.0543e+02  1.0240e+02  9.8818e+01  9.7709e+01  9.5521e+01  9.3472e+01  9.2115e+01  9.0623e+01  8.9042e+01  8.6157e+01  8.3876e+01
    16  1.3415e+02  1.6602e+02  1.7815e+02  1.8411e+02  1.8794e+02  1.8691e+02  1.8569e+02  1.7845e+02  1.7337e+02  1.6903e+02  1.6122e+02  1.5765e+02  1.5203e+02  1.4726e+02  1.4479e+02  1.4079e+02  1.3870e+02  1.3652e+02  1.3294e+02  1.2356e+02  1.0074e+02  7.1358e+01  6.1108e+01  6.1022e+01  1.0250e+02  1.0935e+02  1.0528e+02  9.9688e+01  9.4338e+01  9.3549e+01  9.1483e+01  9.0144e+01  8.8144e+01  8.6904e+01  8.5277e+01  8.5993e+01  8.4628e+01  8.3179e+01  8.2280e+01  7.9463e+01
    17  1.2834e+02  1.5568e+02  1.6906e+02  1.7649e+02  1.8019e+02  1.7841e+02  1.7840e+02  1.7371e+02  1.6839e+02  1.6255e+02  1.5915e+02  1.5459e+02  1.4849e+02  1.4550e+02  1.4247e+02  1.3965e+02  1.3601e+02  1.3512e+02  1.2891e+02  1.1962e+02  9.8983e+01  7.0201e+01  5.9608e+01  6.7010e+01  9.6781e+01  9.5316e+01  9.0765e+01  8.6725e+01  8.4114e+01  8.3838e+01  8.2859e+01  8.2210e+01  8.1006e+01  8.0436e+01  8.0877e+01  8.1216e+01  8.0341e+01  7.9423e+01  7.8535e+01  7.5703e+01
    18  1.2290e+02  1.4940e+02  1.6166e+02  1.6933e+02  1.7168e+02  1.7083e+02  1.7057e+02  1.6776e+02  1.6458e+02  1.5929e+02  1.5504e+02  1.5109e+02  1.4732e+02  1.4329e+02  1.4187e+02  1.3742e+02  1.3513e+02  1.3166e+02  1.2878e+02  1.1787e+02  9.7428e+01  7.0240e+01  6.2187e+01  8.0736e+01  8.5023e+01  8.3222e+01  8.0501e+01  7.9280e+01  7.8645e+01  7.8213e+01  7.8455e+01  7.8201e+01  7.8123e+01  7.8230e+01  7.8066e+01  7.8067e+01  7.8141e+01  7.7107e+01  7.5311e+01  7.3528e+01
    19  1.1772e+02  1.4308e+02  1.5453e+02  1.6106e+02  1.6501e+02  1.6583e+02  1.6554e+02  1.6299e+02  1.5983e+02  1.5515e+02  1.5251e+02  1.4842e+02  1.4651e+02  1.4129e+02  1.3932e+02  1.3517e+02  1.3211e+02  1.2974e+02  1.2521e+02  1.1520e+02  9.6240e+01  7.1888e+01  7.3012e+01  8.6137e+01  7.7200e+01  7.7126e+01  7.5731e+01  7.5576e+01  7.5963e+01  7.6372e+01  7.5731e+01  7.5519e+01  7.5914e+01  7.6190e+01  7.6488e+01  7.6660e+01  7.6611e+01  7.5193e+01  7.4501e+01  7.3114e+01
    20  1.1449e+02  1.3673e+02  1.4860e+02  1.5558e+02  1.6072e+02  1.6201e+02  1.6111e+02  1.5999e+02  1.5721e+02  1.5219e+02  1.5008e+02  1.4646e+02  1.4280e+02  1.4095e+02  1.3636e+02  1.3390e+02  1.3209e+02  1.2834e+02  1.2477e+02  1.1309e+02  9.9930e+01  9.1320e+01  8.3290e+01  7.6856e+01  7.3566e+01  7.3795e+01  7.4076e+01  7.4878e+01  7.5193e+01  7.5091e+01  7.5378e+01  7.6363e+01  7.6123e+01  7.6266e+01  7.6331e+01  7.6145e+01  7.5102e+01  7.5100e+01  7.3705e+01  7.1434e+01
