 iy/ix           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40
    11  1.4137e-01  1.4175e-01  1.4135e-01  1.4104e-01  1.4181e-01  1.4069e-01  1.4113e-01  1.4187e-01  1.4130e-01  1.4083e-01  1.4115e-01  1.4163e-01  1.4123e-01  1.4092e-01  1.4113e-01  1.4194e-01  1.4230e-01  1.4147e-01  1.4202e-01  1.4308e-01  3.2720e-01  3.2486e-01  3.2641e-01  3.2449e-01  1.4040e-01  1.4029e-01  1.4085e-01  1.4242e-01  1.4151e-01  1.3998e-01  1.4157e-01  1.4228e-01  1.4097e-01  1.4108e-01  1.4111e-01  1.4247e-01  1.4252e-01  1.4270e-01  1.4265e-01  1.4416e-01
    12  1.4178e-01  1.4136e-01  1.4238e-01  1.4180e-01  1.4175e-01  1.4229e-01  1.4191e-01  1.4198e-01  1.4130e-01  1.4154e-01  1.4209e-01  1.4320e-01  1.4186e-01  1.4191e-01  1.4123e-01  1.4197e-01  1.4280e-01  1.4298e-01  1.4127e-01  1.4141e-01  3.2582e-01  3.2742e-01  3.2501e-01  3.2414e-01  1.4016e-01  1.4135e-01  1.4100e-01  1.4165e-01  1.4189e-01  1.4185e-01  1.4196e-01  1.4214e-01  1.4208e-01  1.4294e-01  1.4243e-01  1.4242e-01  1.4278e-01  1.4182e-01  1.4260e-01  1.4344e-01
    13  1.4215e-01  1.4267e-01  1.4279e-01  1.4235e-01  1.4250e-01  1.4215e-01  1.4203e-01  1.4175e-01  1.4195e-01  1.4146e-01  1.4337e-01  1.4356e-01  1.4275e-01  1.4235e-01  1.4183e-01  1.4231e-01  1.4294e-01  1.4372e-01  1.4294e-01  1.4261e-01  3.2841e-01  3.2726e-01  3.2409e-01  3.2658e-01  1.4026e-01  1.4006e-01  1.4129e-01  1.4132e-01  1.4118e-01  1.4228e-01  1.4253e-01  1.4282e-01  1.4360e-01  1.4356e-01  1.4251e-01  1.4309e-01  1.4270e-01  1.4173e-01  1.4251e-01  1.4303e-01
    14  1.4263e-01  1.4245e-01  1.4345e-01  1.4258e-01  1.4201e-01  1.4216e-01  1.4219e-01  1.4203e-01  1.4215e-01  1.4216e-01  1.4292e-01  1.4292e-01  1.4402e-01  1.4320e-01  1.4226e-01  1.4200e-01  1.4250e-01  1.4257e-01  1.4257e-01  1.4205e-01  3.2869e-01  3.2657e-01  3.2958e-01  3.2586e-01  1.3960e-01  1.4095e-01  1.4128e-01  1.4218e-01  1.4220e-01  1.4228e-01  1.4303e-01  1.4308e-01  1.4415e-01  1.4304e-01  1.4323e-01  1.4245e-01  1.4190e-01  1.4061e-01  1.4191e-01  1.4336e-01
    15  1.4333e-01  1.4208e-01  1.4338e-01  1.4283e-01  1.4237e-01  1.4226e-01  1.4286e-01  1.4179e-01  1.4197e-01  1.4231e-01  1.4235e-01  1.4268e-01  1.4311e-01  1.4332e-01  1.4309e-01  1.4316e-01  1.4233e-01  1.4234e-01  1.4279e-01  1.4253e-01  3.2850e-01  3.2952e-01  3.3131e-01  3.2627e-01  1.3990e-01  1.4059e-01  1.4261e-01  1.4292e-01  1.4218e-01  1.4348e-01  1.4362e-01  1.4319e-01  1.4386e-01  1.4233e-01  1.4280e-01  1.4208e-01  1.4089e-01  1.4213e-01  1.4349e-01  1.4426e-01
    16  1.4293e-01  1.4221e-01  1.4200e-01  1.4262e-01  1.4187e-01  1.4196e-01  1.4236e-01  1.4234e-01  1.4142e-01  1.4162e-01  1.4282e-01  1.4277e-01  1.4271e-01  1.4360e-01  1.4302e-01  1.4337e-01  1.4357e-01  1.4267e-01  1.4286e-01  1.4241e-01  3.2906e-01  3.3193e-01  3.3101e-01  3.2899e-01  1.3989e-01  1.4108e-01  1.4197e-01  1.4232e-01  1.4249e-01  1.4463e-01  1.4388e-01  1.4371e-01  1.4241e-01  1.4272e-01  1.4231e-01  1.4168e-01  1.4326e-01  1.4348e-01  1.4353e-01  1.4486e-01
    17  1.4235e-01  1.4250e-01  1.4269e-01  1.4270e-01  1.4178e-01  1.4204e-01  1.4234e-01  1.4231e-01  1.4184e-01  1.4201e-01  1.4283e-01  1.4362e-01  1.4380e-01  1.4350e-01  1.4401e-01  1.4416e-01  1.4369e-01  1.4250e-01  1.4314e-01  1.4202e-01  3.2586e-01  3.2630e-01  3.2764e-01  3.2928e-01  1.4167e-01  1.4119e-01  1.4173e-01  1.4307e-01  1.4357e-01  1.4463e-01  1.4400e-01  1.4312e-01  1.4222e-01  1.4138e-01  1.4222e-01  1.4294e-01  1.4317e-01  1.4242e-01  1.4353e-01  1.4480e-01
    18  1.4125e-01  1.4233e-01  1.4336e-01  1.4183e-01  1.4078e-01  1.4189e-01  1.4165e-01  1.4190e-01  1.4201e-01  1.4168e-01  1.4222e-01  1.4361e-01  1.4341e-01  1.4299e-01  1.4325e-01  1.4246e-01  1.4303e-01  1.4285e-01  1.4280e-01  1.4270e-01  3.2447e-01  3.2559e-01  3.2367e-01  3.2739e-01  1.4188e-01  1.4232e-01  1.4285e-01  1.4221e-01  1.4413e-01  1.4491e-01  1.4363e-01  1.4182e-01  1.4168e-01  1.4151e-01  1.4315e-01  1.4363e-01  1.4316e-01  1.4317e-01  1.4368e-01  1.4408e-01
    19  1.4159e-01  1.4162e-01  1.4244e-01  1.4190e-01  1.4186e-01  1.4206e-01  1.4160e-01  1.4152e-01  1.4210e-01  1.4184e-01  1.4183e-01  1.4245e-01  1.4287e-01  1.4322e-01  1.4288e-01  1.4293e-01  1.4228e-01  1.4162e-01  1.4151e-01  1.4253e-01  3.2608e-01  3.2422e-01  3.2461e-01  3.2455e-01  1.4278e-01  1.4330e-01  1.4259e-01  1.4234e-01  1.4377e-01  1.4138e-01  1.4312e-01  1.4209e-01  1.4261e-01  1.4239e-01  1.4152e-01  1.4300e-01  1.4295e-01  1.4376e-01  1.4170e-01  1.4336e-01
    20  1.4189e-01  1.4186e-01  1.4228e-01  1.4246e-01  1.4151e-01  1.4203e-01  1.4199e-01  1.4235e-01  1.4228e-01  1.4198e-01  1.4224e-01  1.4244e-01  1.4226e-01  1.4338e-01  1.4319e-01  1.4224e-01  1.4225e-01  1.4298e-01  1.4270e-01  1.4373e-01  3.2952e-01  3.2407e-01  3.2805e-01  3.2729e-01  1.4071e-01  1.4136e-01  1.4160e-01  1.4121e-01  1.4162e-01  1.4231e-01  1.4233e-01  1.4099e-01  1.4174e-01  1.4226e-01  1.4214e-01  1.4292e-01  1.4257e-01  1.4131e-01  1.4262e-01  1.4426e-01
