 iy/ix           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40
    21  1.2301e-02  1.2229e-02  1.2037e-02  1.1713e-02  1.1289e-02  1.0706e-02  9.8956e-03  9.2850e-03  8.2971e-03  7.3277e-03  6.4099e-03  5.4547e-03  4.4910e-03  3.6868e-03  2.9735e-03  2.3345e-03  1.7852e-03  1.3901e-03  1.0132e-03  7.2545e-04  2.4494e-04 -1.8262e-05 -4.2992e-05 -3.4177e-05 -2.4591e-05 -1.5533e-05 -9.2805e-06 -5.5392e-06 -3.3870e-06 -2.0577e-06 -1.2766e-06 -7.9470e-07 -5.0709e-07 -3.1043e-07 -1.9300e-07 -1.2515e-07 -7.9113e-08 -4.9613e-08 -3.2967e-08 -1.8997e-08
    22  8.5255e-03  8.4698e-03  8.3627e-03  8.0629e-03  7.7504e-03  7.3874e-03  6.8033e-03  6.4490e-03  5.7711e-03  5.1212e-03  4.4724e-03  3.8607e-03  3.2191e-03  2.6726e-03  2.1440e-03  1.7281e-03  1.3292e-03  1.0392e-03  7.7835e-04  5.3397e-04  2.9711e-04  9.7455e-05  1.4906e-05 -6.8078e-06 -9.8536e-06 -8.3165e-06 -5.4171e-06 -3.7092e-06 -2.3188e-06 -1.4164e-06 -9.3889e-07 -5.8514e-07 -3.7216e-07 -2.2524e-07 -1.4447e-07 -9.9446e-08 -6.0743e-08 -3.9610e-08 -2.4689e-08 -1.3294e-08
    23  5.8765e-03  5.9153e-03  5.7356e-03  5.5533e-03  5.3832e-03  5.0450e-03  4.7188e-03  4.4516e-03  4.0291e-03  3.5786e-03  3.1406e-03  2.7282e-03  2.2886e-03  1.9166e-03  1.5632e-03  1.2640e-03  9.9195e-04  7.6855e-04  5.8410e-04  4.1435e-04  2.5956e-04  1.3287e-04  5.5430e-05  1.9126e-05  4.8358e-06 -1.1842e-07 -9.3648e-07 -1.2309e-06 -9.5167e-07 -6.4369e-07 -4.6635e-07 -3.0747e-07 -1.9642e-07 -1.3327e-07 -8.3859e-08 -5.9787e-08 -3.6210e-08 -2.4724e-08 -1.4397e-08 -8.5653e-09
    24  4.0632e-03  4.0871e-03  3.9478e-03  3.8817e-03  3.6850e-03  3.4758e-03  3.3135e-03  3.0551e-03  2.8123e-03  2.4746e-03  2.2045e-03  1.9154e-03  1.6273e-03  1.3877e-03  1.1349e-03  9.2233e-04  7.3149e-04  5.6644e-04  4.3843e-04  3.1746e-04  2.1287e-04  1.2696e-04  6.8292e-05  3.4120e-05  1.5571e-05  7.1501e-06  2.9851e-06  1.2267e-06  4.9339e-07  1.3390e-07  3.3654e-08 -1.7406e-08 -1.6259e-08 -2.6285e-08 -1.8754e-08 -1.2592e-08 -8.2672e-09 -6.4989e-09 -4.6616e-09 -2.5894e-09
    25  2.8176e-03  2.8114e-03  2.7578e-03  2.6707e-03  2.5570e-03  2.4274e-03  2.2907e-03  2.1151e-03  1.9526e-03  1.7289e-03  1.5418e-03  1.3455e-03  1.1510e-03  9.8400e-04  8.2566e-04  6.6610e-04  5.3951e-04  4.1811e-04  3.2427e-04  2.4373e-04  1.7040e-04  1.1090e-04  6.6817e-05  3.8467e-05  2.0964e-05  1.1221e-05  6.0045e-06  3.1438e-06  1.6673e-06  9.1198e-07  5.0443e-07  2.4736e-07  1.6216e-07  8.6761e-08  5.4952e-08  2.9904e-08  1.8876e-08  1.3123e-08  6.3357e-09  3.8159e-09
    26  1.9419e-03  1.9370e-03  1.8956e-03  1.8657e-03  1.7825e-03  1.6899e-03  1.5908e-03  1.4676e-03  1.3493e-03  1.2130e-03  1.0778e-03  9.5480e-04  8.1915e-04  7.0319e-04  5.9459e-04  4.8557e-04  3.8633e-04  3.1101e-04  2.4183e-04  1.8463e-04  1.3264e-04  9.1749e-05  5.9438e-05  3.7693e-05  2.2481e-05  1.2877e-05  7.5231e-06  4.3969e-06  2.5179e-06  1.4899e-06  8.7736e-07  4.8823e-07  3.1151e-07  1.9085e-07  1.1347e-07  7.0418e-08  4.5736e-08  2.8437e-08  1.6446e-08  9.6285e-09
    27  1.3499e-03  1.3432e-03  1.3209e-03  1.2828e-03  1.2367e-03  1.1716e-03  1.1037e-03  1.0215e-03  9.4777e-04  8.4933e-04  7.5483e-04  6.7185e-04  5.7742e-04  4.9615e-04  4.2477e-04  3.5106e-04  2.8174e-04  2.2780e-04  1.7888e-04  1.3887e-04  1.0183e-04  7.3523e-05  4.9715e-05  3.3334e-05  2.1142e-05  1.3048e-05  8.0965e-06  4.9833e-06  2.9928e-06  1.8163e-06  1.1115e-06  6.6259e-07  4.3186e-07  2.6399e-07  1.6853e-07  1.0403e-07  6.6331e-08  4.3121e-08  2.6410e-08  1.4530e-08
    28  9.3425e-04  9.3168e-04  9.1196e-04  8.8943e-04  8.5995e-04  8.1320e-04  7.6363e-04  7.0630e-04  6.6268e-04  5.9179e-04  5.3322e-04  4.7162e-04  4.0714e-04  3.5283e-04  3.0292e-04  2.5327e-04  2.0644e-04  1.6613e-04  1.3166e-04  1.0442e-04  7.8107e-05  5.7022e-05  4.0492e-05  2.7532e-05  1.8621e-05  1.2241e-05  7.8288e-06  5.0190e-06  3.1271e-06  2.0079e-06  1.2382e-06  7.5876e-07  5.0111e-07  3.0975e-07  1.9881e-07  1.2650e-07  8.2741e-08  5.1415e-08  3.2677e-08  1.8276e-08
    29  6.4635e-04  6.4175e-04  6.3276e-04  6.1750e-04  5.9462e-04  5.6176e-04  5.2955e-04  4.9326e-04  4.5713e-04  4.1376e-04  3.7351e-04  3.2850e-04  2.8892e-04  2.5037e-04  2.1655e-04  1.8138e-04  1.5010e-04  1.2188e-04  9.7286e-05  7.6185e-05  6.0386e-05  4.4024e-05  3.1858e-05  2.2406e-05  1.5705e-05  1.0598e-05  7.2254e-06  4.6639e-06  3.0338e-06  1.9946e-06  1.2786e-06  8.1731e-07  5.2084e-07  3.4215e-07  2.1464e-07  1.4192e-07  9.1837e-08  5.9496e-08  3.6991e-08  2.1782e-08
    30  4.5097e-04  4.4307e-04  4.3755e-04  4.2635e-04  4.1379e-04  3.8402e-04  3.6593e-04  3.4464e-04  3.1982e-04  2.8976e-04  2.5973e-04  2.3157e-04  2.0537e-04  1.7825e-04  1.5439e-04  1.3015e-04  1.0758e-04  8.8257e-05  7.1614e-05  5.6712e-05  4.4690e-05  3.3722e-05  2.5039e-05  1.7969e-05  1.2619e-05  8.8589e-06  6.1494e-06  4.2919e-06  2.7891e-06  1.8743e-06  1.2362e-06  8.0468e-07  5.2507e-07  3.4935e-07  2.2981e-07  1.4466e-07  9.6494e-08  6.1717e-08  3.8458e-08  2.2944e-08
