 iy/ix           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40
    11  1.9066e+00  1.8931e+00  1.8874e+00  1.8685e+00  1.8322e+00  1.7706e+00  1.6837e+00  1.5621e+00  1.3861e+00  1.1391e+00  8.1602e-01  5.6458e-01  3.9350e-01  2.7243e-01  1.9158e-01  1.3484e-01  9.4597e-02  6.6305e-02  4.6512e-02  3.2741e-02  1.2665e-02  2.1291e-03  3.6201e-04  6.1005e-05  1.9303e-05  1.3703e-05  9.8387e-06  7.1618e-06  5.1463e-06  3.7472e-06  2.7383e-06  2.0182e-06  1.4741e-06  1.0746e-06  7.8367e-07  5.6914e-07  4.0593e-07  2.8492e-07  1.9287e-07  1.1659e-07
    12  1.2398e+00  1.2377e+00  1.2320e+00  1.2081e+00  1.1799e+00  1.1354e+00  1.0712e+00  9.8428e-01  8.6406e-01  7.2412e-01  5.6720e-01  4.2024e-01  3.0368e-01  2.1860e-01  1.5521e-01  1.1046e-01  7.9104e-02  5.5832e-02  3.9312e-02  2.7624e-02  1.0728e-02  1.8056e-03  3.0662e-04  5.2445e-05  1.6850e-05  1.2349e-05  9.1012e-06  6.7014e-06  4.9723e-06  3.7025e-06  2.7527e-06  2.0551e-06  1.5221e-06  1.1282e-06  8.2374e-07  5.9995e-07  4.3253e-07  3.0216e-07  2.0493e-07  1.2360e-07
    13  8.4144e-01  8.3732e-01  8.3050e-01  8.1075e-01  7.8729e-01  7.5580e-01  7.1084e-01  6.5009e-01  5.7393e-01  4.8766e-01  3.9505e-01  3.0521e-01  2.2836e-01  1.6924e-01  1.2357e-01  8.9893e-02  6.4394e-02  4.6171e-02  3.3035e-02  2.3420e-02  9.0326e-03  1.5097e-03  2.5441e-04  4.3971e-05  1.4790e-05  1.1149e-05  8.4720e-06  6.4883e-06  4.9493e-06  3.7772e-06  2.8684e-06  2.1649e-06  1.6397e-06  1.2159e-06  8.8833e-07  6.5112e-07  4.6883e-07  3.2899e-07  2.2329e-07  1.3562e-07
    14  5.7618e-01  5.7188e-01  5.6518e-01  5.5180e-01  5.3383e-01  5.0885e-01  4.8028e-01  4.3638e-01  3.8918e-01  3.3344e-01  2.7406e-01  2.1882e-01  1.6826e-01  1.2822e-01  9.5363e-02  7.0233e-02  5.1787e-02  3.7545e-02  2.6979e-02  1.9259e-02  7.4828e-03  1.2581e-03  2.1333e-04  3.6900e-05  1.3275e-05  1.0427e-05  8.3169e-06  6.5898e-06  5.1907e-06  4.0595e-06  3.1311e-06  2.3867e-06  1.8075e-06  1.3492e-06  9.9940e-07  7.2857e-07  5.2154e-07  3.6442e-07  2.4843e-07  1.5020e-07
    15  3.9554e-01  3.9133e-01  3.8682e-01  3.7635e-01  3.6316e-01  3.4747e-01  3.2479e-01  2.9829e-01  2.6558e-01  2.2974e-01  1.9289e-01  1.5607e-01  1.2393e-01  9.6171e-02  7.2727e-02  5.4413e-02  4.0763e-02  2.9978e-02  2.1818e-02  1.5628e-02  6.0421e-03  1.0155e-03  1.7314e-04  3.0565e-05  1.2389e-05  1.0474e-05  8.8042e-06  7.2914e-06  5.8675e-06  4.6883e-06  3.6356e-06  2.7703e-06  2.0909e-06  1.5494e-06  1.1393e-06  8.2751e-07  5.9272e-07  4.1400e-07  2.8063e-07  1.6828e-07
    16  2.7268e-01  2.7024e-01  2.6542e-01  2.5795e-01  2.4892e-01  2.3736e-01  2.2364e-01  2.0396e-01  1.8309e-01  1.5817e-01  1.3459e-01  1.1141e-01  9.0470e-02  7.0666e-02  5.4838e-02  4.1616e-02  3.1372e-02  2.3507e-02  1.7310e-02  1.2521e-02  4.8049e-03  8.0438e-04  1.3760e-04  2.5046e-05  1.2561e-05  1.1512e-05  1.0273e-05  8.7477e-06  7.1300e-06  5.7052e-06  4.4188e-06  3.3359e-06  2.4764e-06  1.8228e-06  1.3301e-06  9.5808e-07  6.8602e-07  4.7768e-07  3.1815e-07  1.9113e-07
    17  1.8806e-01  1.8556e-01  1.8287e-01  1.7785e-01  1.7106e-01  1.6366e-01  1.5272e-01  1.4016e-01  1.2599e-01  1.0982e-01  9.4706e-02  7.8897e-02  6.4836e-02  5.1942e-02  4.0749e-02  3.1513e-02  2.4118e-02  1.8020e-02  1.3468e-02  9.7868e-03  3.7503e-03  6.2636e-04  1.0740e-04  2.1287e-05  1.4617e-05  1.4547e-05  1.3425e-05  1.1486e-05  9.2877e-06  7.3045e-06  5.5123e-06  4.0781e-06  2.9908e-06  2.1745e-06  1.5646e-06  1.1229e-06  7.9156e-07  5.5036e-07  3.6458e-07  2.1724e-07
    18  1.2928e-01  1.2783e-01  1.2627e-01  1.2278e-01  1.1735e-01  1.1172e-01  1.0442e-01  9.5748e-02  8.6884e-02  7.6551e-02  6.6271e-02  5.5880e-02  4.6150e-02  3.7751e-02  3.0072e-02  2.3580e-02  1.8249e-02  1.3808e-02  1.0368e-02  7.5747e-03  2.8727e-03  4.8300e-04  8.5502e-05  2.0279e-05  2.0053e-05  2.1280e-05  1.9281e-05  1.5995e-05  1.2597e-05  9.5267e-06  6.9588e-06  5.0420e-06  3.6331e-06  2.5983e-06  1.8447e-06  1.3111e-06  9.1157e-07  6.2526e-07  4.1193e-07  2.4455e-07
    19  8.8771e-02  8.8117e-02  8.6780e-02  8.4283e-02  8.1321e-02  7.7099e-02  7.1957e-02  6.6200e-02  6.0136e-02  5.3559e-02  4.6003e-02  3.9554e-02  3.3073e-02  2.7115e-02  2.1947e-02  1.7419e-02  1.3625e-02  1.0414e-02  7.8757e-03  5.8231e-03  2.2099e-03  3.8348e-04  8.0617e-05  2.8089e-05  3.4065e-05  3.5118e-05  2.9581e-05  2.2900e-05  1.6976e-05  1.2268e-05  8.7969e-06  6.2296e-06  4.4128e-06  3.0933e-06  2.1473e-06  1.5075e-06  1.0392e-06  7.0428e-07  4.5983e-07  2.7361e-07
    20  6.1377e-02  6.0894e-02  5.9793e-02  5.8428e-02  5.6204e-02  5.3383e-02  4.9703e-02  4.6065e-02  4.1632e-02  3.7165e-02  3.2477e-02  2.7795e-02  2.3537e-02  1.9531e-02  1.5941e-02  1.2800e-02  1.0104e-02  7.8108e-03  5.9878e-03  4.4248e-03  1.7426e-03  4.1935e-04  1.6711e-04  8.9914e-05  7.6043e-05  6.2640e-05  4.5522e-05  3.2207e-05  2.2613e-05  1.5724e-05  1.0928e-05  7.5219e-06  5.2055e-06  3.5825e-06  2.4683e-06  1.6994e-06  1.1606e-06  7.7648e-07  5.0877e-07  3.0178e-07
