 iy/ix           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40
    11  4.4203e-03  1.1029e-02  1.4962e-02  2.3386e-02  3.6145e-02  5.5077e-02  7.4597e-02  1.0337e-01  1.4710e-01  1.9391e-01  1.9202e-01  1.4429e-01  1.0451e-01  7.3789e-02  5.1950e-02  3.6899e-02  2.6032e-02  1.8498e-02  1.2952e-02  9.1700e-03  3.5634e-03  6.0180e-04  1.0195e-04  1.7138e-05  5.1981e-06  3.6364e-06  2.5653e-06  1.8107e-06  1.2946e-06  9.2895e-07  6.7601e-07  4.9851e-07  3.6576e-07  2.6881e-07  2.0020e-07  1.4848e-07  1.0971e-07  8.2908e-08  6.4261e-08  5.1640e-08
    12  2.1038e-03  7.5846e-03  9.8846e-03  1.9242e-02  2.8643e-02  4.1317e-02  5.4776e-02  7.4521e-02  9.5018e-02  1.1129e-01  1.1248e-01  9.5241e-02  7.4187e-02  5.5619e-02  4.0277e-02  2.9259e-02  2.1435e-02  1.5199e-02  1.0684e-02  7.6030e-03  2.9841e-03  5.0398e-04  8.6110e-05  1.4568e-05  4.3027e-06  3.1023e-06  2.2315e-06  1.6128e-06  1.1883e-06  8.7243e-07  6.4826e-07  4.8872e-07  3.6365e-07  2.7670e-07  2.0595e-07  1.5355e-07  1.1594e-07  8.7226e-08  6.7284e-08  5.4376e-08
    13  2.6801e-03  3.9340e-03  9.5701e-03  1.6193e-02  2.2813e-02  3.1505e-02  4.1979e-02  5.1983e-02  6.1536e-02  7.0016e-02  6.9871e-02  6.2840e-02  5.1879e-02  4.0408e-02  3.0860e-02  2.2787e-02  1.6634e-02  1.2127e-02  8.8329e-03  6.3774e-03  2.5138e-03  4.2189e-04  7.0852e-05  1.1975e-05  3.5195e-06  2.5562e-06  1.8749e-06  1.4180e-06  1.0747e-06  8.2973e-07  6.4303e-07  4.9335e-07  3.8128e-07  2.9186e-07  2.1764e-07  1.6550e-07  1.2520e-07  9.4758e-08  7.3343e-08  5.9743e-08
    14 -3.0206e-04  3.1478e-03  6.5910e-03  1.0752e-02  1.6202e-02  2.2026e-02  2.8932e-02  3.5719e-02  4.0582e-02  4.3511e-02  4.4085e-02  4.0775e-02  3.4662e-02  2.8115e-02  2.2074e-02  1.7060e-02  1.2900e-02  9.5062e-03  7.0187e-03  5.1890e-03  2.0731e-03  3.5211e-04  5.9797e-05  9.9395e-06  2.7974e-06  2.0277e-06  1.5893e-06  1.2661e-06  1.0183e-06  8.2309e-07  6.6202e-07  5.2566e-07  4.1832e-07  3.2052e-07  2.4710e-07  1.8435e-07  1.3824e-07  1.0511e-07  8.1614e-08  6.6403e-08
    15  2.0200e-03  4.2786e-03  5.5759e-03  8.6529e-03  1.1920e-02  1.5023e-02  1.8831e-02  2.3541e-02  2.6551e-02  2.8456e-02  2.8718e-02  2.6913e-02  2.3519e-02  1.9574e-02  1.5799e-02  1.2449e-02  9.5783e-03  7.3683e-03  5.5341e-03  4.1327e-03  1.6660e-03  2.8349e-04  4.8282e-05  7.9398e-06  2.0393e-06  1.6028e-06  1.3621e-06  1.2302e-06  1.0634e-06  9.1442e-07  7.5924e-07  6.1822e-07  4.8553e-07  3.7264e-07  2.8363e-07  2.1282e-07  1.5939e-07  1.2114e-07  9.3811e-08  7.4919e-08
    16  1.1288e-03  2.7792e-03  4.6351e-03  5.9844e-03  7.7759e-03  1.0704e-02  1.3501e-02  1.5280e-02  1.7371e-02  1.8295e-02  1.8552e-02  1.7511e-02  1.5859e-02  1.3599e-02  1.1385e-02  9.0795e-03  7.1034e-03  5.5641e-03  4.2602e-03  3.2635e-03  1.3183e-03  2.2374e-04  3.8187e-05  6.0675e-06  1.2904e-06  1.2461e-06  1.3133e-06  1.3543e-06  1.2829e-06  1.1349e-06  9.4754e-07  7.5863e-07  5.8835e-07  4.4983e-07  3.4015e-07  2.5161e-07  1.8830e-07  1.4053e-07  1.0741e-07  8.5471e-08
    17  3.2267e-04  1.4837e-03  3.1093e-03  4.6070e-03  5.8851e-03  7.1317e-03  9.0728e-03  1.0841e-02  1.1606e-02  1.2197e-02  1.2304e-02  1.1689e-02  1.0671e-02  9.4597e-03  7.9570e-03  6.5508e-03  5.2386e-03  4.0587e-03  3.1720e-03  2.4734e-03  1.0231e-03  1.7387e-04  2.9532e-05  4.4347e-06  5.1964e-07  1.1262e-06  1.6686e-06  1.8501e-06  1.7907e-06  1.5615e-06  1.2661e-06  9.8054e-07  7.4941e-07  5.5491e-07  4.1085e-07  3.0405e-07  2.2396e-07  1.6586e-07  1.2462e-07  9.8047e-08
    18  3.7299e-04  1.4561e-03  2.3050e-03  3.3390e-03  4.1840e-03  5.0784e-03  6.1953e-03  6.8666e-03  7.8895e-03  8.0958e-03  8.1575e-03  7.9041e-03  7.2373e-03  6.5285e-03  5.5592e-03  4.6465e-03  3.7586e-03  3.0223e-03  2.3849e-03  1.8713e-03  7.7043e-04  1.3224e-04  2.2647e-05  3.0333e-06 -1.5766e-09  1.7484e-06  2.8542e-06  3.0429e-06  2.7341e-06  2.2396e-06  1.7204e-06  1.2925e-06  9.5343e-07  6.9923e-07  5.0920e-07  3.7085e-07  2.6583e-07  1.9404e-07  1.4324e-07  1.1155e-07
    19  4.1767e-04  1.0613e-03  1.5374e-03  2.1047e-03  2.8478e-03  3.5163e-03  4.1386e-03  4.6242e-03  5.0643e-03  5.4258e-03  5.4641e-03  5.2677e-03  4.8976e-03  4.4424e-03  3.8280e-03  3.2191e-03  2.6854e-03  2.2077e-03  1.7685e-03  1.4136e-03  5.8980e-04  1.0093e-04  1.7969e-05  2.5206e-06  1.0045e-06  4.9969e-06  5.9674e-06  5.3665e-06  4.2173e-06  3.1860e-06  2.3510e-06  1.7142e-06  1.2278e-06  8.7259e-07  6.1351e-07  4.3730e-07  3.1093e-07  2.2174e-07  1.6108e-07  1.2497e-07
    20  1.9825e-04  4.8857e-04  9.1566e-04  1.5897e-03  2.0231e-03  2.4215e-03  2.8826e-03  3.2170e-03  3.4253e-03  3.6032e-03  3.6512e-03  3.5395e-03  3.3504e-03  3.0055e-03  2.6872e-03  2.3231e-03  1.9544e-03  1.6128e-03  1.3308e-03  1.0914e-03  4.4549e-04  8.9823e-05  2.8750e-05  1.3135e-05  1.4489e-05  1.5715e-05  1.2449e-05  9.0918e-06  6.4794e-06  4.5511e-06  3.1773e-06  2.1987e-06  1.5257e-06  1.0550e-06  7.3188e-07  5.0468e-07  3.5095e-07  2.4710e-07  1.8145e-07  1.3976e-07
