 iy/ix           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40
    11  8.6957e-03  7.6428e-03  7.3943e-03  7.2315e-03  7.0986e-03  6.9367e-03  6.6646e-03  6.3155e-03  5.7908e-03  5.0138e-03  3.7779e-03  2.6861e-03  1.9058e-03  1.3361e-03  9.5594e-04  6.8105e-04  4.8129e-04  3.4294e-04  2.4424e-04  1.7821e-04  7.6129e-05  1.5600e-05  2.8974e-06  5.1261e-07  1.4411e-07  9.3913e-08  6.4328e-08  4.4837e-08  3.1372e-08  2.2438e-08  1.6150e-08  1.1772e-08  8.5859e-09  6.2337e-09  4.5602e-09  3.3315e-09  2.3928e-09  1.7043e-09  1.1749e-09  7.2611e-10
    12  6.0238e-03  5.3436e-03  5.1334e-03  4.9850e-03  4.8505e-03  4.7185e-03  4.5127e-03  4.2247e-03  3.8289e-03  3.3230e-03  2.6968e-03  2.0416e-03  1.5073e-03  1.0943e-03  7.8666e-04  5.7022e-04  4.1108e-04  2.9291e-04  2.0911e-04  1.5284e-04  6.5428e-05  1.3303e-05  2.4647e-06  4.4238e-07  1.2437e-07  8.2689e-08  5.7695e-08  4.0884e-08  2.9406e-08  2.1520e-08  1.5862e-08  1.1813e-08  8.7616e-09  6.5615e-09  4.8364e-09  3.5598e-09  2.5926e-09  1.8374e-09  1.2722e-09  7.8631e-10
    13  4.2661e-03  3.7783e-03  3.6251e-03  3.5033e-03  3.3903e-03  3.2725e-03  3.1037e-03  2.9077e-03  2.6263e-03  2.2882e-03  1.9153e-03  1.5109e-03  1.1503e-03  8.6313e-04  6.4080e-04  4.6891e-04  3.3758e-04  2.4520e-04  1.7849e-04  1.3114e-04  5.5822e-05  1.1218e-05  2.0622e-06  3.7154e-07  1.0671e-07  7.2055e-08  5.1569e-08  3.8320e-08  2.8732e-08  2.1697e-08  1.6671e-08  1.2674e-08  9.6472e-09  7.2470e-09  5.3581e-09  3.9890e-09  2.9049e-09  2.0694e-09  1.4306e-09  8.9012e-10
    14  3.0191e-03  2.6779e-03  2.5533e-03  2.4599e-03  2.3738e-03  2.2740e-03  2.1712e-03  2.0013e-03  1.8258e-03  1.6048e-03  1.3493e-03  1.1013e-03  8.5594e-04  6.6356e-04  4.9945e-04  3.7018e-04  2.7605e-04  2.0181e-04  1.4755e-04  1.0883e-04  4.6581e-05  9.3614e-06  1.7335e-06  3.0971e-07  9.1967e-08  6.4740e-08  4.9283e-08  3.8302e-08  3.0179e-08  2.3996e-08  1.8846e-08  1.4536e-08  1.1171e-08  8.4327e-09  6.2962e-09  4.6649e-09  3.3673e-09  2.3836e-09  1.6513e-09  1.0218e-09
    15  2.1397e-03  1.8970e-03  1.8070e-03  1.7341e-03  1.6625e-03  1.5920e-03  1.5097e-03  1.3994e-03  1.2719e-03  1.1212e-03  9.6235e-04  7.9383e-04  6.4003e-04  5.0370e-04  3.8565e-04  2.8968e-04  2.1885e-04  1.6349e-04  1.2024e-04  8.9741e-05  3.8027e-05  7.6209e-06  1.4225e-06  2.5604e-07  8.1408e-08  6.2891e-08  5.2121e-08  4.3656e-08  3.5791e-08  2.9301e-08  2.3056e-08  1.7884e-08  1.3574e-08  1.0173e-08  7.5625e-09  5.5330e-09  3.9956e-09  2.8155e-09  1.9402e-09  1.1792e-09
    16  1.5108e-03  1.3459e-03  1.2761e-03  1.2200e-03  1.1652e-03  1.1142e-03  1.0532e-03  9.7982e-04  8.9233e-04  7.8072e-04  6.8022e-04  5.6941e-04  4.7085e-04  3.7370e-04  2.9246e-04  2.2508e-04  1.7094e-04  1.2911e-04  9.6342e-05  7.2286e-05  3.0721e-05  6.1107e-06  1.1296e-06  2.0576e-07  7.9619e-08  7.0649e-08  6.4252e-08  5.6225e-08  4.7108e-08  3.7853e-08  2.9648e-08  2.2548e-08  1.6927e-08  1.2548e-08  9.2435e-09  6.6301e-09  4.7855e-09  3.3611e-09  2.2508e-09  1.3759e-09
    17  1.0653e-03  9.5437e-04  9.0254e-04  8.5911e-04  8.1781e-04  7.8631e-04  7.3375e-04  6.8245e-04  6.2305e-04  5.5275e-04  4.8176e-04  4.0721e-04  3.4145e-04  2.7634e-04  2.1908e-04  1.7113e-04  1.3271e-04  9.9484e-05  7.6125e-05  5.7423e-05  2.4190e-05  4.7974e-06  8.9270e-07  1.6687e-07  9.5348e-08  9.5622e-08  9.0427e-08  7.9152e-08  6.4987e-08  5.1194e-08  3.8862e-08  2.8864e-08  2.1324e-08  1.5560e-08  1.1164e-08  7.9962e-09  5.6672e-09  3.9630e-09  2.6400e-09  1.6023e-09
    18  7.4838e-04  6.7115e-04  6.3731e-04  6.0548e-04  5.7474e-04  5.4852e-04  5.1310e-04  4.7439e-04  4.3461e-04  3.8923e-04  3.4155e-04  2.9174e-04  2.4400e-04  2.0238e-04  1.6202e-04  1.2908e-04  1.0074e-04  7.7224e-05  5.8631e-05  4.4773e-05  1.8677e-05  3.6984e-06  6.9579e-07  1.4483e-07  1.3956e-07  1.4969e-07  1.3791e-07  1.1528e-07  9.1155e-08  6.9128e-08  5.0417e-08  3.6589e-08  2.6378e-08  1.8852e-08  1.3398e-08  9.5227e-09  6.6177e-09  4.5694e-09  3.0462e-09  1.8302e-09
    19  5.2504e-04  4.7274e-04  4.4799e-04  4.2618e-04  4.0626e-04  3.8421e-04  3.5890e-04  3.3276e-04  3.0525e-04  2.7594e-04  2.3905e-04  2.0835e-04  1.7535e-04  1.4639e-04  1.1933e-04  9.6148e-05  7.6073e-05  5.8671e-05  4.5168e-05  3.4816e-05  1.4456e-05  2.9025e-06  6.0546e-07  1.9422e-07  2.4880e-07  2.5661e-07  2.1814e-07  1.6905e-07  1.2499e-07  9.0088e-08  6.4870e-08  4.6003e-08  3.2502e-08  2.2742e-08  1.5756e-08  1.1049e-08  7.6194e-09  5.2121e-09  3.4188e-09  2.0535e-09
    20  3.6811e-04  3.3418e-04  3.1478e-04  3.0060e-04  2.8451e-04  2.6914e-04  2.5129e-04  2.3371e-04  2.1308e-04  1.9333e-04  1.7012e-04  1.4739e-04  1.2640e-04  1.0557e-04  8.7606e-05  7.0987e-05  5.6418e-05  4.4246e-05  3.4400e-05  2.6701e-05  1.1187e-05  2.8161e-06  1.1750e-06  6.5818e-07  5.6895e-07  4.6794e-07  3.3942e-07  2.3886e-07  1.6735e-07  1.1644e-07  8.0773e-08  5.5238e-08  3.8288e-08  2.6325e-08  1.8130e-08  1.2498e-08  8.5941e-09  5.7499e-09  3.8030e-09  2.2914e-09
