 iy/ix           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40
    11  3.8158e-01  3.9441e-01  3.9377e-01  3.8882e-01  3.7204e-01  3.6134e-01  3.5208e-01  3.2439e-01  2.8352e-01  2.3259e-01  1.7485e-01  1.1395e-01  8.1528e-02  5.1037e-02  3.5541e-02  2.2593e-02  1.9107e-02  1.3162e-02  8.7656e-03  7.5200e-03  2.5515e-03  3.7183e-04  8.2796e-06  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    12  2.5434e-01  2.4874e-01  2.5504e-01  2.5189e-01  2.4805e-01  2.4577e-01  2.2012e-01  2.1524e-01  1.8175e-01  1.4557e-01  1.2140e-01  9.0095e-02  6.2956e-02  4.5092e-02  2.9992e-02  1.8941e-02  1.2817e-02  1.3400e-02  8.1736e-03  5.3462e-03  2.5793e-03  4.5869e-04  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    13  1.7788e-01  1.7593e-01  1.7843e-01  1.6880e-01  1.5710e-01  1.5722e-01  1.5005e-01  1.3935e-01  1.2297e-01  1.0622e-01  8.3554e-02  7.0855e-02  4.6377e-02  3.7886e-02  2.4355e-02  1.8239e-02  1.3251e-02  9.2918e-03  7.6959e-03  3.6795e-03  1.4682e-03  2.8154e-04  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    14  1.2278e-01  1.2054e-01  1.1786e-01  1.1706e-01  1.1345e-01  9.9568e-02  9.6374e-02  9.2209e-02  8.3665e-02  7.5160e-02  5.6817e-02  4.6876e-02  3.6121e-02  2.7899e-02  2.1174e-02  1.4023e-02  1.0760e-02  5.9562e-03  4.4107e-03  3.2818e-03  9.9856e-04  3.0771e-04  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    15  8.7899e-02  8.4206e-02  8.4054e-02  7.7094e-02  7.5056e-02  6.7036e-02  6.5005e-02  6.3612e-02  5.7288e-02  4.9601e-02  4.1818e-02  3.5319e-02  2.7323e-02  1.8419e-02  1.7212e-02  9.5460e-03  8.6503e-03  4.4028e-03  4.4885e-03  3.2618e-03  7.8768e-04  3.3003e-04  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    16  5.8919e-02  5.7000e-02  5.3758e-02  5.7161e-02  4.9285e-02  5.0662e-02  4.5933e-02  4.3324e-02  4.0692e-02  3.7704e-02  3.2320e-02  2.8225e-02  2.0035e-02  1.4190e-02  1.2810e-02  8.0967e-03  7.2914e-03  4.0799e-03  4.4081e-03  2.6216e-03  1.0417e-03  2.0056e-04  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    17  4.3040e-02  4.2387e-02  3.6479e-02  3.7290e-02  3.6452e-02  3.6155e-02  2.7902e-02  2.7451e-02  2.7261e-02  2.4914e-02  2.1088e-02  1.8508e-02  1.6417e-02  1.1273e-02  7.4531e-03  6.6293e-03  5.2106e-03  3.3838e-03  1.3797e-03  1.2331e-03  1.2147e-03  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    18  2.9247e-02  3.0902e-02  2.9163e-02  2.5619e-02  2.9018e-02  2.3630e-02  1.7633e-02  1.8767e-02  1.9147e-02  1.7498e-02  1.5953e-02  1.3468e-02  1.0610e-02  9.6499e-03  6.4664e-03  5.6225e-03  5.6383e-03  3.3951e-03  1.5354e-03  1.3299e-03  6.5536e-04  5.4983e-05  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    19  1.9574e-02  2.2083e-02  1.8988e-02  1.6720e-02  1.5488e-02  1.5147e-02  1.4398e-02  1.2767e-02  1.0621e-02  1.0334e-02  1.0784e-02  9.4462e-03  8.4855e-03  8.2039e-03  5.0189e-03  5.1782e-03  4.5261e-03  3.3452e-03  1.4938e-03  8.3542e-04  2.4901e-04  4.2047e-05  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
    20  1.2679e-02  1.5334e-02  1.3970e-02  1.2960e-02  1.2096e-02  1.1143e-02  9.4736e-03  8.4387e-03  8.0744e-03  5.6488e-03  5.8312e-03  5.5945e-03  6.3781e-03  6.6736e-03  3.7648e-03  3.8812e-03  2.5486e-03  2.1622e-03  1.5292e-03  1.7884e-03  2.7020e-04  1.4994e-05  1.0761e-04  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
