 iy/ix           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40
    11  8.9472e-03  7.8326e-03  7.5450e-03  7.3871e-03  7.2493e-03  7.0379e-03  6.7973e-03  6.4363e-03  5.9682e-03  5.2061e-03  3.8610e-03  2.6940e-03  1.8806e-03  1.3190e-03  9.2404e-04  6.4648e-04  4.6011e-04  3.2304e-04  2.2983e-04  1.6599e-04  6.8295e-05  1.4128e-05  2.6118e-06  4.6793e-07  1.3269e-07  8.6542e-08  5.9245e-08  4.1293e-08  2.9197e-08  2.0832e-08  1.5002e-08  1.0908e-08  7.9709e-09  5.7917e-09  4.2061e-09  3.0715e-09  2.2243e-09  1.5777e-09  1.0825e-09  6.5777e-10
    12  6.0878e-03  5.4143e-03  5.1588e-03  5.0228e-03  4.9143e-03  4.7447e-03  4.5346e-03  4.2148e-03  3.8401e-03  3.3657e-03  2.7117e-03  2.0230e-03  1.4784e-03  1.0679e-03  7.6799e-04  5.4561e-04  3.8759e-04  2.7911e-04  1.9760e-04  1.4284e-04  5.9408e-05  1.2181e-05  2.2620e-06  4.0212e-07  1.1599e-07  7.6581e-08  5.3495e-08  3.7907e-08  2.7286e-08  1.9818e-08  1.4682e-08  1.0866e-08  8.1230e-09  6.0198e-09  4.4372e-09  3.2659e-09  2.3958e-09  1.7127e-09  1.1721e-09  7.2215e-10
    13  4.2612e-03  3.7882e-03  3.6024e-03  3.4689e-03  3.3563e-03  3.2363e-03  3.0867e-03  2.8693e-03  2.6039e-03  2.2708e-03  1.8811e-03  1.4828e-03  1.1237e-03  8.3404e-04  6.1518e-04  4.4791e-04  3.2012e-04  2.3268e-04  1.6704e-04  1.2124e-04  5.0194e-05  1.0363e-05  1.9038e-06  3.4451e-07  1.0034e-07  6.7495e-08  4.8131e-08  3.5354e-08  2.6558e-08  2.0112e-08  1.5261e-08  1.1715e-08  8.8855e-09  6.6624e-09  4.9435e-09  3.6844e-09  2.6805e-09  1.9158e-09  1.3260e-09  8.0514e-10
    14  2.9831e-03  2.6495e-03  2.5084e-03  2.4135e-03  2.3294e-03  2.2390e-03  2.1212e-03  1.9726e-03  1.7817e-03  1.5745e-03  1.3178e-03  1.0678e-03  8.3407e-04  6.3932e-04  4.7691e-04  3.5467e-04  2.6132e-04  1.9044e-04  1.3782e-04  1.0202e-04  4.2323e-05  8.5756e-06  1.5776e-06  2.8385e-07  8.6518e-08  6.0511e-08  4.5829e-08  3.5459e-08  2.8100e-08  2.2199e-08  1.7332e-08  1.3480e-08  1.0236e-08  7.7630e-09  5.7897e-09  4.2780e-09  3.1145e-09  2.2058e-09  1.5150e-09  9.2862e-10
    15  2.0715e-03  1.8558e-03  1.7585e-03  1.6792e-03  1.6130e-03  1.5525e-03  1.4540e-03  1.3486e-03  1.2317e-03  1.0939e-03  9.2565e-04  7.6318e-04  6.1086e-04  4.8117e-04  3.6619e-04  2.7552e-04  2.0483e-04  1.5372e-04  1.1258e-04  8.3321e-05  3.4213e-05  6.9892e-06  1.3053e-06  2.3530e-07  7.6348e-08  5.8567e-08  4.8175e-08  4.0362e-08  3.3482e-08  2.7043e-08  2.1152e-08  1.6374e-08  1.2445e-08  9.3852e-09  6.9072e-09  5.0558e-09  3.6547e-09  2.5936e-09  1.7473e-09  1.0648e-09
    16  1.4563e-03  1.2973e-03  1.2382e-03  1.1755e-03  1.1282e-03  1.0757e-03  1.0112e-03  9.3676e-04  8.5283e-04  7.5960e-04  6.5441e-04  5.4331e-04  4.4618e-04  3.5685e-04  2.7707e-04  2.1111e-04  1.5937e-04  1.2021e-04  8.9951e-05  6.7345e-05  2.7612e-05  5.5716e-06  1.0309e-06  1.8720e-07  7.4859e-08  6.6017e-08  5.9824e-08  5.2050e-08  4.3708e-08  3.5039e-08  2.7306e-08  2.0614e-08  1.5559e-08  1.1487e-08  8.4457e-09  6.0940e-09  4.3622e-09  3.0401e-09  2.0494e-09  1.2377e-09
    17  1.0213e-03  9.1065e-04  8.6623e-04  8.2774e-04  7.9106e-04  7.4840e-04  6.9953e-04  6.4826e-04  5.9039e-04  5.2957e-04  4.5984e-04  3.8831e-04  3.2043e-04  2.6211e-04  2.0748e-04  1.6101e-04  1.2346e-04  9.4254e-05  7.0786e-05  5.3608e-05  2.1800e-05  4.4155e-06  8.1914e-07  1.5280e-07  9.0454e-08  9.0993e-08  8.5088e-08  7.3295e-08  5.9746e-08  4.6782e-08  3.5515e-08  2.6522e-08  1.9577e-08  1.4202e-08  1.0221e-08  7.3029e-09  5.1112e-09  3.5393e-09  2.3683e-09  1.4286e-09
    18  7.1352e-04  6.3987e-04  6.0828e-04  5.7770e-04  5.4994e-04  5.2110e-04  4.8858e-04  4.5334e-04  4.1407e-04  3.6961e-04  3.2348e-04  2.7787e-04  2.3133e-04  1.8938e-04  1.5224e-04  1.2144e-04  9.4054e-05  7.2591e-05  5.4950e-05  4.1667e-05  1.6992e-05  3.4119e-06  6.4143e-07  1.3409e-07  1.3548e-07  1.4232e-07  1.2986e-07  1.0640e-07  8.3072e-08  6.2805e-08  4.6389e-08  3.3434e-08  2.4202e-08  1.7259e-08  1.2192e-08  8.5905e-09  5.9600e-09  4.1346e-09  2.7423e-09  1.6220e-09
    19  5.0136e-04  4.4843e-04  4.2612e-04  4.0270e-04  3.8551e-04  3.6272e-04  3.4063e-04  3.1883e-04  2.9054e-04  2.5944e-04  2.2733e-04  1.9682e-04  1.6560e-04  1.3744e-04  1.1241e-04  8.9625e-05  7.1248e-05  5.5210e-05  4.2222e-05  3.2044e-05  1.3139e-05  2.6832e-06  5.6401e-07  1.8476e-07  2.4438e-07  2.4411e-07  2.0515e-07  1.5578e-07  1.1522e-07  8.3988e-08  5.9506e-08  4.1526e-08  2.9162e-08  2.0555e-08  1.4292e-08  9.9822e-09  6.8682e-09  4.6786e-09  3.0880e-09  1.8265e-09
    20  3.5086e-04  3.1695e-04  2.9998e-04  2.8228e-04  2.6960e-04  2.5453e-04  2.3817e-04  2.2087e-04  2.0177e-04  1.8122e-04  1.6089e-04  1.3952e-04  1.1863e-04  9.9645e-05  8.1476e-05  6.5844e-05  5.2702e-05  4.1656e-05  3.2114e-05  2.4270e-05  1.0122e-05  2.7407e-06  1.1438e-06  6.3667e-07  5.4499e-07  4.4165e-07  3.1332e-07  2.2047e-07  1.5253e-07  1.0583e-07  7.2855e-08  4.9857e-08  3.4335e-08  2.3698e-08  1.6357e-08  1.1258e-08  7.6670e-09  5.2078e-09  3.4204e-09  2.0326e-09
