 iy/ix           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40
    21  9.1922e-01  9.1444e-01  9.1793e-01  9.2817e-01  9.3238e-01  9.3129e-01  9.3939e-01  9.4908e-01  9.4554e-01  9.4372e-01  9.5451e-01  9.5218e-01  9.5152e-01  9.5931e-01  9.6613e-01  9.6583e-01  9.6950e-01  9.8839e-01  1.0223e+00  1.1134e+00  1.2034e+00  1.1804e+00  1.1947e+00  1.2318e+00  1.2583e+00  1.2062e+00  1.1613e+00  1.1096e+00  1.0721e+00  1.0456e+00  1.0256e+00  1.0170e+00  1.0022e+00  9.9266e-01  9.8923e-01  9.9415e-01  1.0145e+00  1.0501e+00  1.1911e+00  1.6379e+00
    22  9.1355e-01  9.1064e-01  9.2075e-01  9.3187e-01  9.2228e-01  9.3237e-01  9.2180e-01  9.4538e-01  9.4315e-01  9.5171e-01  9.4955e-01  9.5434e-01  9.5032e-01  9.5064e-01  9.5424e-01  9.5978e-01  9.6767e-01  9.7746e-01  1.0247e+00  1.0864e+00  1.1784e+00  1.2146e+00  1.1947e+00  1.1807e+00  1.1689e+00  1.1521e+00  1.1187e+00  1.0932e+00  1.0664e+00  1.0499e+00  1.0334e+00  1.0204e+00  1.0082e+00  1.0023e+00  9.9428e-01  1.0032e+00  1.0253e+00  1.0685e+00  1.1955e+00  1.6458e+00
    23  9.1804e-01  9.2107e-01  9.2091e-01  9.2695e-01  9.2741e-01  9.3034e-01  9.2783e-01  9.4490e-01  9.4403e-01  9.4332e-01  9.3813e-01  9.5222e-01  9.4828e-01  9.4535e-01  9.5185e-01  9.5388e-01  9.5863e-01  9.8895e-01  1.0112e+00  1.0519e+00  1.1149e+00  1.1384e+00  1.1464e+00  1.1433e+00  1.1250e+00  1.1056e+00  1.0827e+00  1.0621e+00  1.0478e+00  1.0300e+00  1.0316e+00  1.0254e+00  1.0131e+00  1.0034e+00  9.9640e-01  9.9740e-01  1.0116e+00  1.0588e+00  1.1904e+00  1.6553e+00
    24  9.1671e-01  9.2314e-01  9.2635e-01  9.2556e-01  9.2779e-01  9.2514e-01  9.2909e-01  9.3567e-01  9.3937e-01  9.3539e-01  9.4210e-01  9.4960e-01  9.5539e-01  9.5429e-01  9.5240e-01  9.5663e-01  9.5877e-01  9.8171e-01  9.9631e-01  1.0266e+00  1.0653e+00  1.0894e+00  1.1052e+00  1.0953e+00  1.0890e+00  1.0823e+00  1.0674e+00  1.0565e+00  1.0456e+00  1.0300e+00  1.0152e+00  1.0043e+00  9.9689e-01  9.9584e-01  9.9699e-01  9.9491e-01  1.0084e+00  1.0571e+00  1.1889e+00  1.6410e+00
    25  9.2719e-01  9.2589e-01  9.2209e-01  9.3023e-01  9.1975e-01  9.2928e-01  9.2137e-01  9.3435e-01  9.4140e-01  9.2919e-01  9.4122e-01  9.4210e-01  9.4269e-01  9.4162e-01  9.4897e-01  9.5426e-01  9.5301e-01  9.7096e-01  9.7765e-01  1.0028e+00  1.0267e+00  1.0456e+00  1.0656e+00  1.0717e+00  1.0669e+00  1.0546e+00  1.0480e+00  1.0425e+00  1.0241e+00  1.0144e+00  1.0048e+00  9.9428e-01  9.9570e-01  9.8850e-01  9.8533e-01  9.9560e-01  1.0199e+00  1.0623e+00  1.1838e+00  1.6496e+00
    26  9.2265e-01  9.2191e-01  9.2181e-01  9.2748e-01  9.1480e-01  9.3252e-01  9.2381e-01  9.2922e-01  9.2895e-01  9.4198e-01  9.3784e-01  9.3478e-01  9.4321e-01  9.4353e-01  9.4719e-01  9.4398e-01  9.4735e-01  9.6117e-01  9.7358e-01  9.8679e-01  9.9780e-01  1.0163e+00  1.0420e+00  1.0447e+00  1.0398e+00  1.0322e+00  1.0225e+00  1.0135e+00  1.0136e+00  1.0002e+00  9.9217e-01  9.9507e-01  9.9238e-01  9.8870e-01  9.9209e-01  9.9790e-01  1.0046e+00  1.0590e+00  1.1852e+00  1.6475e+00
    27  9.1983e-01  9.2493e-01  9.2272e-01  9.1720e-01  9.2313e-01  9.2777e-01  9.2567e-01  9.2847e-01  9.2623e-01  9.3008e-01  9.3350e-01  9.4142e-01  9.5081e-01  9.4338e-01  9.4876e-01  9.4601e-01  9.5057e-01  9.5501e-01  9.6779e-01  9.8147e-01  9.8860e-01  9.9988e-01  1.0078e+00  1.0176e+00  1.0176e+00  1.0164e+00  1.0204e+00  1.0127e+00  1.0073e+00  9.9794e-01  9.9697e-01  9.8483e-01  9.8310e-01  9.8115e-01  9.8574e-01  9.8152e-01  1.0073e+00  1.0622e+00  1.1960e+00  1.6460e+00
    28  9.2395e-01  9.2228e-01  9.1697e-01  9.2084e-01  9.2050e-01  9.2631e-01  9.2193e-01  9.3262e-01  9.3059e-01  9.3046e-01  9.3755e-01  9.3675e-01  9.4151e-01  9.3932e-01  9.4448e-01  9.4207e-01  9.4733e-01  9.5239e-01  9.6574e-01  9.7825e-01  9.7904e-01  9.8308e-01  9.9261e-01  9.9410e-01  9.9636e-01  1.0081e+00  1.0042e+00  1.0071e+00  9.9295e-01  9.9151e-01  9.9548e-01  9.9222e-01  9.8135e-01  9.8140e-01  9.7376e-01  9.8606e-01  1.0090e+00  1.0639e+00  1.1982e+00  1.6496e+00
    29  9.1838e-01  9.2099e-01  9.2273e-01  9.1894e-01  9.2437e-01  9.2556e-01  9.2339e-01  9.3491e-01  9.3162e-01  9.3410e-01  9.2394e-01  9.2980e-01  9.4389e-01  9.4109e-01  9.4213e-01  9.4184e-01  9.4034e-01  9.5024e-01  9.5425e-01  9.5928e-01  9.7844e-01  9.7556e-01  9.8247e-01  9.9152e-01  9.8839e-01  9.9719e-01  1.0002e+00  9.8239e-01  9.7820e-01  9.8021e-01  9.8257e-01  9.8442e-01  9.7711e-01  9.6993e-01  9.7503e-01  9.8158e-01  1.0026e+00  1.0622e+00  1.1904e+00  1.6388e+00
    30  9.2378e-01  9.2305e-01  9.2265e-01  9.1737e-01  9.2714e-01  9.1769e-01  9.2170e-01  9.3366e-01  9.2845e-01  9.3102e-01  9.2497e-01  9.2874e-01  9.3588e-01  9.4044e-01  9.4009e-01  9.4007e-01  9.3080e-01  9.5125e-01  9.4748e-01  9.6082e-01  9.6057e-01  9.5924e-01  9.7273e-01  9.7616e-01  9.7450e-01  9.7609e-01  9.8175e-01  9.8452e-01  9.7591e-01  9.7198e-01  9.7607e-01  9.7245e-01  9.7982e-01  9.7681e-01  9.7638e-01  9.8597e-01  1.0089e+00  1.0594e+00  1.1980e+00  1.6471e+00
