 iy/ix           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40
    21  1.4253e-04  4.7641e-04  8.0772e-04  1.0710e-03  1.4612e-03  1.7544e-03  2.0163e-03  2.2911e-03  2.3569e-03  2.4947e-03  2.4949e-03  2.3956e-03  2.2815e-03  2.0843e-03  1.8763e-03  1.6275e-03  1.3907e-03  1.1662e-03  9.9857e-04  8.5463e-04  6.2752e-04  3.0835e-04  1.5860e-04  9.0449e-05  5.3930e-05  3.2743e-05  2.0760e-05  1.3471e-05  8.8484e-06  5.8694e-06  3.9496e-06  2.6817e-06  1.8140e-06  1.2306e-06  8.4468e-07  5.7992e-07  3.9973e-07  2.7889e-07  1.9823e-07  1.5051e-07
    22  1.1617e-04  3.6480e-04  5.5310e-04  8.0282e-04  1.0354e-03  1.2275e-03  1.3489e-03  1.4880e-03  1.5675e-03  1.6237e-03  1.6845e-03  1.6134e-03  1.5212e-03  1.3983e-03  1.2863e-03  1.1517e-03  9.8135e-04  8.5130e-04  7.2964e-04  6.2336e-04  5.0791e-04  3.4034e-04  1.9948e-04  1.1478e-04  6.8194e-05  4.1276e-05  2.5616e-05  1.6295e-05  1.0546e-05  6.8735e-06  4.5677e-06  3.0178e-06  2.0293e-06  1.3603e-06  9.2121e-07  6.2640e-07  4.3043e-07  2.9898e-07  2.1423e-07  1.6186e-07
    23  5.6058e-05  2.0654e-04  3.6321e-04  4.9369e-04  6.4479e-04  8.4598e-04  9.3050e-04  1.0048e-03  1.0721e-03  1.1138e-03  1.1277e-03  1.1282e-03  1.0454e-03  9.6728e-04  8.6824e-04  7.8562e-04  6.8854e-04  5.9589e-04  5.1799e-04  4.4313e-04  3.6807e-04  2.7499e-04  1.8251e-04  1.1527e-04  7.1304e-05  4.4397e-05  2.7960e-05  1.7868e-05  1.1531e-05  7.5400e-06  4.9300e-06  3.2484e-06  2.1763e-06  1.4646e-06  9.8821e-07  6.6893e-07  4.5654e-07  3.1648e-07  2.2533e-07  1.6849e-07
    24  5.6833e-05  1.3141e-04  2.2612e-04  3.5131e-04  4.7157e-04  5.3668e-04  6.2430e-04  6.6627e-04  7.2856e-04  7.6702e-04  7.5919e-04  7.4829e-04  7.1573e-04  6.5932e-04  6.0599e-04  5.3939e-04  4.8356e-04  4.1710e-04  3.6187e-04  3.1415e-04  2.6118e-04  2.0284e-04  1.4648e-04  9.9761e-05  6.5979e-05  4.3056e-05  2.7564e-05  1.7932e-05  1.1694e-05  7.6096e-06  5.0388e-06  3.3527e-06  2.2245e-06  1.4994e-06  1.0044e-06  6.8121e-07  4.6394e-07  3.2155e-07  2.2810e-07  1.7072e-07
    25  4.0029e-05  1.2217e-04  1.9024e-04  2.5777e-04  3.2295e-04  3.7102e-04  4.2134e-04  4.5691e-04  4.8663e-04  5.0598e-04  5.2301e-04  4.9944e-04  4.8643e-04  4.6183e-04  4.2229e-04  3.8354e-04  3.4018e-04  2.9973e-04  2.5738e-04  2.1914e-04  1.8439e-04  1.4776e-04  1.1152e-04  8.0983e-05  5.5563e-05  3.7314e-05  2.5102e-05  1.6636e-05  1.1049e-05  7.3705e-06  4.9145e-06  3.2965e-06  2.2086e-06  1.4814e-06  1.0005e-06  6.7900e-07  4.6135e-07  3.2167e-07  2.2931e-07  1.7183e-07
    26  2.8860e-05  8.6910e-05  1.4358e-04  1.7182e-04  2.0079e-04  2.3676e-04  2.8691e-04  3.1324e-04  3.2890e-04  3.4202e-04  3.5255e-04  3.5021e-04  3.3440e-04  3.2143e-04  2.9505e-04  2.6583e-04  2.3826e-04  2.0782e-04  1.8201e-04  1.5680e-04  1.3093e-04  1.0709e-04  8.3529e-05  6.2194e-05  4.5151e-05  3.1633e-05  2.1780e-05  1.4853e-05  1.0072e-05  6.7354e-06  4.5647e-06  3.0987e-06  2.1036e-06  1.4157e-06  9.4778e-07  6.5020e-07  4.4435e-07  3.0934e-07  2.2173e-07  1.6717e-07
    27  1.2830e-05  4.6857e-05  7.9999e-05  1.1212e-04  1.4078e-04  1.6485e-04  1.9361e-04  2.1501e-04  2.2201e-04  2.3819e-04  2.4226e-04  2.3510e-04  2.2940e-04  2.1507e-04  2.0267e-04  1.8349e-04  1.6434e-04  1.4727e-04  1.2880e-04  1.1032e-04  9.3426e-05  7.6131e-05  6.0952e-05  4.7047e-05  3.5332e-05  2.5549e-05  1.8070e-05  1.2672e-05  8.6756e-06  6.0084e-06  4.0885e-06  2.7582e-06  1.8920e-06  1.2938e-06  8.9154e-07  6.0770e-07  4.2336e-07  2.9604e-07  2.1091e-07  1.5839e-07
    28  5.0682e-06  3.8257e-05  5.5980e-05  8.1005e-05  1.0022e-04  1.1519e-04  1.2746e-04  1.4365e-04  1.5716e-04  1.6163e-04  1.6203e-04  1.6257e-04  1.5705e-04  1.5061e-04  1.3653e-04  1.2763e-04  1.1667e-04  1.0445e-04  9.0485e-05  7.8383e-05  6.6042e-05  5.5152e-05  4.4815e-05  3.5037e-05  2.6722e-05  2.0083e-05  1.4490e-05  1.0307e-05  7.3199e-06  5.1293e-06  3.5788e-06  2.4591e-06  1.6926e-06  1.1716e-06  8.0858e-07  5.6089e-07  3.9141e-07  2.7696e-07  1.9865e-07  1.5054e-07
    29  8.2158e-06  2.5101e-05  3.8706e-05  5.4164e-05  6.9261e-05  8.4257e-05  9.0892e-05  9.8126e-05  1.0799e-04  1.1023e-04  1.0832e-04  1.0829e-04  1.0851e-04  1.0222e-04  9.6921e-05  8.7545e-05  8.0264e-05  7.1882e-05  6.4453e-05  5.5525e-05  4.6503e-05  3.8582e-05  3.1580e-05  2.5468e-05  1.9716e-05  1.5048e-05  1.1246e-05  8.1980e-06  5.9470e-06  4.2702e-06  3.0372e-06  2.1202e-06  1.4877e-06  1.0336e-06  7.1651e-07  5.0492e-07  3.5334e-07  2.5092e-07  1.8108e-07  1.3804e-07
    30  6.1911e-06  1.9734e-05  2.7122e-05  3.8914e-05  4.7333e-05  5.6648e-05  6.2821e-05  6.6827e-05  6.9918e-05  7.3956e-05  7.7491e-05  7.5164e-05  7.2576e-05  6.9899e-05  6.6670e-05  6.1615e-05  5.5361e-05  4.9968e-05  4.4400e-05  3.8767e-05  3.3074e-05  2.8001e-05  2.2785e-05  1.8593e-05  1.4847e-05  1.1483e-05  8.6975e-06  6.4560e-06  4.6749e-06  3.4158e-06  2.4551e-06  1.7669e-06  1.2511e-06  8.8661e-07  6.2797e-07  4.3927e-07  3.1231e-07  2.2069e-07  1.6272e-07  1.2555e-07
    31  3.4150e-06  1.1979e-05  1.9460e-05  2.4343e-05  3.1825e-05  3.6899e-05  4.2280e-05  4.5448e-05  4.8209e-05  4.9322e-05  4.9641e-05  5.0749e-05  5.0668e-05  4.8264e-05  4.4776e-05  4.2493e-05  3.9309e-05  3.5794e-05  3.1563e-05  2.7300e-05  2.3917e-05  2.0105e-05  1.6525e-05  1.3561e-05  1.0860e-05  8.5736e-06  6.5848e-06  5.0037e-06  3.7238e-06  2.7346e-06  1.9960e-06  1.4507e-06  1.0350e-06  7.4221e-07  5.2952e-07  3.8094e-07  2.7145e-07  1.9542e-07  1.4260e-07  1.1118e-07
    32  2.0407e-06  6.5662e-06  1.4299e-05  1.8170e-05  2.1938e-05  2.5417e-05  2.9384e-05  3.1298e-05  3.3267e-05  3.4702e-05  3.5224e-05  3.4509e-05  3.4595e-05  3.3071e-05  3.0711e-05  2.9132e-05  2.7456e-05  2.5156e-05  2.2348e-05  1.9189e-05  1.6778e-05  1.4246e-05  1.1997e-05  9.8217e-06  7.9874e-06  6.3621e-06  5.0243e-06  3.8247e-06  2.8835e-06  2.1630e-06  1.5991e-06  1.1707e-06  8.5219e-07  6.1476e-07  4.4549e-07  3.2040e-07  2.2908e-07  1.6679e-07  1.2439e-07  9.6761e-08
    33  1.8316e-06  4.1997e-06  8.0875e-06  1.1879e-05  1.4470e-05  1.7166e-05  1.9003e-05  2.1409e-05  2.2386e-05  2.2854e-05  2.3124e-05  2.3626e-05  2.3496e-05  2.2809e-05  2.1528e-05  2.0467e-05  1.8992e-05  1.7171e-05  1.5537e-05  1.3602e-05  1.1858e-05  1.0304e-05  8.6114e-06  7.1147e-06  5.7822e-06  4.6928e-06  3.7111e-06  2.9014e-06  2.2287e-06  1.6554e-06  1.2464e-06  9.3244e-07  6.9521e-07  5.0244e-07  3.6407e-07  2.6427e-07  1.9251e-07  1.4237e-07  1.0611e-07  8.3370e-08
    34  9.7847e-07  3.6843e-06  6.2954e-06  8.6919e-06  1.0642e-05  1.2606e-05  1.3088e-05  1.4679e-05  1.5670e-05  1.6041e-05  1.6509e-05  1.6599e-05  1.6158e-05  1.5659e-05  1.5055e-05  1.4089e-05  1.3040e-05  1.2032e-05  1.0900e-05  9.7382e-06  8.4375e-06  7.2429e-06  6.1415e-06  5.1499e-06  4.2078e-06  3.4018e-06  2.7273e-06  2.1601e-06  1.6895e-06  1.2806e-06  9.7080e-07  7.2266e-07  5.4248e-07  4.0256e-07  2.9797e-07  2.1701e-07  1.5980e-07  1.1774e-07  8.8785e-08  7.0101e-08
    35  8.5281e-07  2.3101e-06  4.3640e-06  5.6800e-06  7.3090e-06  8.1996e-06  9.2797e-06  9.7629e-06  1.0265e-05  1.0756e-05  1.0936e-05  1.1205e-05  1.1101e-05  1.0592e-05  1.0455e-05  9.9512e-06  8.8693e-06  8.1864e-06  7.4030e-06  6.6578e-06  5.8875e-06  5.0584e-06  4.3724e-06  3.6725e-06  3.0417e-06  2.4846e-06  2.0073e-06  1.6067e-06  1.2601e-06  9.8182e-07  7.4834e-07  5.6403e-07  4.2255e-07  3.2092e-07  2.3804e-07  1.7376e-07  1.2953e-07  9.5932e-08  7.3592e-08  5.8426e-08
    36  6.6590e-07  1.4566e-06  2.3203e-06  4.2107e-06  4.6981e-06  5.0789e-06  6.0541e-06  6.7603e-06  7.1736e-06  7.4614e-06  7.7307e-06  7.6022e-06  7.3533e-06  7.3264e-06  7.1676e-06  6.7817e-06  6.1390e-06  5.7042e-06  5.1456e-06  4.6852e-06  4.1351e-06  3.6057e-06  3.0328e-06  2.5755e-06  2.1612e-06  1.7850e-06  1.4557e-06  1.1735e-06  9.2945e-07  7.2019e-07  5.6110e-07  4.3105e-07  3.2880e-07  2.4618e-07  1.8507e-07  1.3975e-07  1.0406e-07  7.8095e-08  5.9837e-08  4.7977e-08
    37  3.7645e-07  1.1681e-06  2.0851e-06  2.5835e-06  3.2920e-06  3.7172e-06  4.0256e-06  4.6057e-06  4.9641e-06  5.0073e-06  5.1530e-06  5.1305e-06  5.2663e-06  4.9807e-06  4.6485e-06  4.4022e-06  4.1999e-06  3.9027e-06  3.6071e-06  3.2459e-06  2.8995e-06  2.4878e-06  2.1776e-06  1.7915e-06  1.5228e-06  1.2789e-06  1.0437e-06  8.4009e-07  6.7523e-07  5.3531e-07  4.1573e-07  3.2519e-07  2.4657e-07  1.8737e-07  1.4240e-07  1.0630e-07  7.9900e-08  6.1140e-08  4.7530e-08  3.7880e-08
    38  4.5300e-07  8.4338e-07  1.2371e-06  1.6477e-06  2.2031e-06  2.5537e-06  2.8221e-06  3.1337e-06  3.2575e-06  3.4167e-06  3.4998e-06  3.6009e-06  3.5444e-06  3.3757e-06  3.1671e-06  3.0776e-06  2.8641e-06  2.6149e-06  2.3515e-06  2.1750e-06  1.9427e-06  1.7327e-06  1.5011e-06  1.2797e-06  1.0731e-06  8.9155e-07  7.3102e-07  5.9886e-07  4.8353e-07  3.8664e-07  3.0314e-07  2.3529e-07  1.8235e-07  1.3910e-07  1.0395e-07  7.9742e-08  6.1371e-08  4.6354e-08  3.6101e-08  2.9327e-08
    39  1.2396e-07  4.9659e-07  8.2028e-07  1.0323e-06  1.3249e-06  1.6002e-06  1.7768e-06  2.0265e-06  2.2066e-06  2.2572e-06  2.3595e-06  2.3118e-06  2.3287e-06  2.2162e-06  2.1326e-06  1.9998e-06  1.8891e-06  1.7259e-06  1.6018e-06  1.4444e-06  1.2965e-06  1.1643e-06  9.9653e-07  8.6977e-07  7.4581e-07  6.1206e-07  5.0476e-07  4.0828e-07  3.3492e-07  2.6748e-07  2.1213e-07  1.6667e-07  1.2900e-07  9.9930e-08  7.6820e-08  5.7857e-08  4.3663e-08  3.3781e-08  2.6311e-08  2.1443e-08
    40  6.2450e-08  2.6689e-07  4.3957e-07  6.2288e-07  7.8741e-07  9.7642e-07  1.1598e-06  1.2673e-06  1.3495e-06  1.3660e-06  1.4019e-06  1.4347e-06  1.4467e-06  1.4010e-06  1.3357e-06  1.2154e-06  1.1311e-06  1.0604e-06  9.7219e-07  8.8781e-07  8.0789e-07  7.2686e-07  6.2986e-07  5.3756e-07  4.5440e-07  3.8459e-07  3.1904e-07  2.6205e-07  2.1284e-07  1.7068e-07  1.3654e-07  1.0856e-07  8.3471e-08  6.4877e-08  5.0286e-08  3.8401e-08  2.9105e-08  2.2358e-08  1.7519e-08  1.4262e-08
