 iy/ix           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40
    21  9.6348e+01  1.1696e+02  1.2456e+02  1.2997e+02  1.3410e+02  1.3552e+02  1.3528e+02  1.3461e+02  1.3357e+02  1.3139e+02  1.2831e+02  1.2699e+02  1.2551e+02  1.2115e+02  1.1948e+02  1.1911e+02  1.1550e+02  1.1334e+02  1.0921e+02  1.0433e+02  9.1323e+01  7.9516e+01  7.3870e+01  7.1650e+01  7.1063e+01  7.1545e+01  7.1698e+01  7.1775e+01  7.3271e+01  7.2970e+01  7.3079e+01  7.3339e+01  7.3732e+01  7.3790e+01  7.3074e+01  7.3335e+01  7.3241e+01  7.1732e+01  7.0319e+01  6.8923e+01
    22  9.4014e+01  1.1271e+02  1.2149e+02  1.2636e+02  1.3060e+02  1.3230e+02  1.3274e+02  1.3328e+02  1.3107e+02  1.2948e+02  1.2772e+02  1.2588e+02  1.2388e+02  1.2145e+02  1.1932e+02  1.1697e+02  1.1465e+02  1.1315e+02  1.0871e+02  1.0373e+02  9.6696e+01  8.8917e+01  8.5104e+01  8.1630e+01  7.8474e+01  7.6484e+01  7.6577e+01  7.5630e+01  7.5068e+01  7.5200e+01  7.5258e+01  7.4534e+01  7.4342e+01  7.3602e+01  7.3370e+01  7.2892e+01  7.2920e+01  7.2487e+01  7.1433e+01  7.0819e+01
    23  9.1789e+01  1.0933e+02  1.1878e+02  1.2373e+02  1.2704e+02  1.2903e+02  1.3036e+02  1.2882e+02  1.2897e+02  1.2753e+02  1.2626e+02  1.2440e+02  1.2307e+02  1.2164e+02  1.1863e+02  1.1666e+02  1.1343e+02  1.1172e+02  1.0846e+02  1.0453e+02  9.9054e+01  9.2307e+01  8.8465e+01  8.5617e+01  8.3461e+01  8.0996e+01  7.9820e+01  7.8599e+01  7.8355e+01  7.7096e+01  7.6429e+01  7.6666e+01  7.5990e+01  7.5392e+01  7.5267e+01  7.3799e+01  7.3492e+01  7.2913e+01  7.1394e+01  7.0280e+01
    24  9.0347e+01  1.0740e+02  1.1581e+02  1.2093e+02  1.2458e+02  1.2674e+02  1.2810e+02  1.2774e+02  1.2728e+02  1.2612e+02  1.2451e+02  1.2348e+02  1.2174e+02  1.1937e+02  1.1777e+02  1.1560e+02  1.1307e+02  1.0969e+02  1.0768e+02  1.0472e+02  9.9273e+01  9.4667e+01  9.1027e+01  8.7759e+01  8.5613e+01  8.3690e+01  8.2252e+01  8.1139e+01  8.0559e+01  7.9594e+01  7.8598e+01  7.7442e+01  7.6872e+01  7.6263e+01  7.5573e+01  7.5395e+01  7.4948e+01  7.3899e+01  7.3036e+01  7.1256e+01
    25  8.8948e+01  1.0505e+02  1.1317e+02  1.1779e+02  1.2140e+02  1.2344e+02  1.2571e+02  1.2496e+02  1.2398e+02  1.2434e+02  1.2298e+02  1.2189e+02  1.1988e+02  1.1808e+02  1.1629e+02  1.1459e+02  1.1162e+02  1.0928e+02  1.0744e+02  1.0415e+02  9.9801e+01  9.5899e+01  9.2362e+01  8.9561e+01  8.7039e+01  8.4191e+01  8.3844e+01  8.2862e+01  8.1739e+01  8.0722e+01  7.9249e+01  7.8801e+01  7.8168e+01  7.6579e+01  7.6246e+01  7.5946e+01  7.5724e+01  7.4768e+01  7.2978e+01  7.2107e+01
    26  8.7509e+01  1.0276e+02  1.0913e+02  1.1466e+02  1.1915e+02  1.2103e+02  1.2296e+02  1.2310e+02  1.2244e+02  1.2271e+02  1.2083e+02  1.2038e+02  1.1831e+02  1.1747e+02  1.1478e+02  1.1369e+02  1.1174e+02  1.0827e+02  1.0685e+02  1.0399e+02  1.0132e+02  9.7076e+01  9.4025e+01  9.1005e+01  8.8360e+01  8.6706e+01  8.4916e+01  8.4205e+01  8.2647e+01  8.2284e+01  8.0782e+01  8.0063e+01  7.9218e+01  7.7521e+01  7.6858e+01  7.6279e+01  7.6007e+01  7.4656e+01  7.3695e+01  7.1835e+01
    27  8.5284e+01  1.0138e+02  1.0767e+02  1.1182e+02  1.1638e+02  1.1954e+02  1.2014e+02  1.2144e+02  1.2000e+02  1.2027e+02  1.2022e+02  1.1911e+02  1.1648e+02  1.1528e+02  1.1388e+02  1.1277e+02  1.1114e+02  1.0842e+02  1.0584e+02  1.0278e+02  1.0123e+02  9.8006e+01  9.4667e+01  9.1624e+01  9.0188e+01  8.7982e+01  8.6306e+01  8.5104e+01  8.3170e+01  8.2041e+01  8.0708e+01  8.0498e+01  7.9660e+01  7.9090e+01  7.8389e+01  7.6945e+01  7.6488e+01  7.5695e+01  7.3637e+01  7.1736e+01
    28  8.4246e+01  9.8096e+01  1.0579e+02  1.1058e+02  1.1343e+02  1.1699e+02  1.1914e+02  1.1789e+02  1.1850e+02  1.1888e+02  1.1857e+02  1.1790e+02  1.1632e+02  1.1473e+02  1.1316e+02  1.1101e+02  1.1015e+02  1.0858e+02  1.0562e+02  1.0343e+02  1.0110e+02  9.8397e+01  9.5631e+01  9.3821e+01  9.1212e+01  8.9248e+01  8.7260e+01  8.5455e+01  8.3888e+01  8.2567e+01  8.1818e+01  8.0776e+01  7.9982e+01  7.9569e+01  7.8240e+01  7.7823e+01  7.6552e+01  7.6001e+01  7.3741e+01  7.2582e+01
    29  8.3700e+01  9.6680e+01  1.0326e+02  1.0772e+02  1.1178e+02  1.1496e+02  1.1645e+02  1.1650e+02  1.1765e+02  1.1787e+02  1.1675e+02  1.1643e+02  1.1562e+02  1.1388e+02  1.1282e+02  1.1036e+02  1.0873e+02  1.0728e+02  1.0503e+02  1.0270e+02  1.0036e+02  9.7491e+01  9.4875e+01  9.4066e+01  9.1616e+01  8.9474e+01  8.8132e+01  8.5923e+01  8.4738e+01  8.3893e+01  8.2138e+01  8.0799e+01  8.0364e+01  8.0056e+01  7.8970e+01  7.7630e+01  7.6585e+01  7.5635e+01  7.4494e+01  7.2330e+01
    30  8.1954e+01  9.5258e+01  1.0119e+02  1.0656e+02  1.0990e+02  1.1267e+02  1.1548e+02  1.1485e+02  1.1426e+02  1.1493e+02  1.1620e+02  1.1525e+02  1.1393e+02  1.1260e+02  1.1178e+02  1.1051e+02  1.0794e+02  1.0590e+02  1.0425e+02  1.0293e+02  1.0091e+02  9.8884e+01  9.5977e+01  9.3563e+01  9.2470e+01  9.0314e+01  8.8030e+01  8.6654e+01  8.4577e+01  8.3974e+01  8.2304e+01  8.0968e+01  8.0539e+01  7.9246e+01  7.8345e+01  7.7308e+01  7.6884e+01  7.5725e+01  7.4082e+01  7.2576e+01
    31  8.0806e+01  9.3912e+01  1.0047e+02  1.0480e+02  1.0817e+02  1.1036e+02  1.1195e+02  1.1284e+02  1.1355e+02  1.1440e+02  1.1425e+02  1.1333e+02  1.1327e+02  1.1274e+02  1.1169e+02  1.0952e+02  1.0764e+02  1.0624e+02  1.0460e+02  1.0282e+02  1.0072e+02  9.8435e+01  9.6113e+01  9.3766e+01  9.1931e+01  9.0095e+01  8.8510e+01  8.6925e+01  8.4218e+01  8.2976e+01  8.1788e+01  8.1854e+01  8.0483e+01  7.9016e+01  7.8070e+01  7.7365e+01  7.6891e+01  7.5724e+01  7.3959e+01  7.2689e+01
    32  7.9314e+01  9.2252e+01  9.7866e+01  1.0277e+02  1.0524e+02  1.0893e+02  1.1001e+02  1.1152e+02  1.1156e+02  1.1300e+02  1.1235e+02  1.1241e+02  1.1126e+02  1.1023e+02  1.1015e+02  1.0876e+02  1.0764e+02  1.0563e+02  1.0393e+02  1.0236e+02  1.0087e+02  9.7614e+01  9.6248e+01  9.4350e+01  9.2820e+01  9.0636e+01  8.8783e+01  8.7174e+01  8.5837e+01  8.3255e+01  8.2503e+01  8.2001e+01  8.1353e+01  7.9403e+01  7.8665e+01  7.8171e+01  7.6198e+01  7.5836e+01  7.3575e+01  7.2423e+01
    33  7.7784e+01  9.0531e+01  9.6561e+01  1.0157e+02  1.0458e+02  1.0715e+02  1.0828e+02  1.1044e+02  1.1006e+02  1.1098e+02  1.1081e+02  1.1124e+02  1.0989e+02  1.1021e+02  1.0883e+02  1.0684e+02  1.0625e+02  1.0520e+02  1.0369e+02  1.0128e+02  1.0033e+02  9.7713e+01  9.6086e+01  9.4308e+01  9.2924e+01  9.1224e+01  8.8533e+01  8.7146e+01  8.5916e+01  8.3858e+01  8.3574e+01  8.2275e+01  8.0851e+01  8.0173e+01  7.8533e+01  7.7953e+01  7.6472e+01  7.5679e+01  7.4044e+01  7.2021e+01
    34  7.6707e+01  8.8773e+01  9.5293e+01  9.9543e+01  1.0307e+02  1.0504e+02  1.0763e+02  1.0862e+02  1.0797e+02  1.0905e+02  1.0865e+02  1.0895e+02  1.0846e+02  1.0853e+02  1.0733e+02  1.0621e+02  1.0597e+02  1.0463e+02  1.0283e+02  1.0135e+02  9.9672e+01  9.7499e+01  9.4849e+01  9.3537e+01  9.1996e+01  9.1710e+01  8.8855e+01  8.7631e+01  8.5801e+01  8.4380e+01  8.3180e+01  8.1681e+01  8.1115e+01  8.0743e+01  7.8855e+01  7.8258e+01  7.6945e+01  7.5637e+01  7.3734e+01  7.2479e+01
    35  7.5739e+01  8.7054e+01  9.3694e+01  9.7038e+01  1.0128e+02  1.0372e+02  1.0508e+02  1.0716e+02  1.0695e+02  1.0761e+02  1.0742e+02  1.0711e+02  1.0734e+02  1.0596e+02  1.0558e+02  1.0488e+02  1.0414e+02  1.0341e+02  1.0137e+02  1.0028e+02  9.9289e+01  9.8107e+01  9.5597e+01  9.3073e+01  9.2131e+01  9.0615e+01  8.9667e+01  8.7322e+01  8.6395e+01  8.5019e+01  8.3499e+01  8.1889e+01  8.1019e+01  8.0004e+01  7.8545e+01  7.7622e+01  7.6635e+01  7.5591e+01  7.3662e+01  7.1575e+01
    36  7.4662e+01  8.5996e+01  9.1696e+01  9.5511e+01  1.0007e+02  1.0177e+02  1.0335e+02  1.0484e+02  1.0518e+02  1.0528e+02  1.0507e+02  1.0541e+02  1.0523e+02  1.0392e+02  1.0353e+02  1.0430e+02  1.0265e+02  1.0186e+02  1.0058e+02  9.9971e+01  9.7917e+01  9.6320e+01  9.4352e+01  9.2660e+01  9.1282e+01  9.0920e+01  8.8619e+01  8.7580e+01  8.6221e+01  8.4546e+01  8.2781e+01  8.2153e+01  8.0862e+01  7.9446e+01  7.8150e+01  7.7452e+01  7.6246e+01  7.4778e+01  7.2932e+01  7.1323e+01
    37  7.3507e+01  8.4773e+01  8.9399e+01  9.4299e+01  9.7402e+01  9.9726e+01  1.0155e+02  1.0300e+02  1.0338e+02  1.0368e+02  1.0429e+02  1.0454e+02  1.0331e+02  1.0282e+02  1.0177e+02  1.0187e+02  1.0093e+02  1.0001e+02  9.9305e+01  9.7702e+01  9.6923e+01  9.6087e+01  9.4072e+01  9.2082e+01  9.0463e+01  8.9278e+01  8.7977e+01  8.6329e+01  8.5076e+01  8.4193e+01  8.2762e+01  8.1219e+01  8.0013e+01  7.9109e+01  7.7568e+01  7.6745e+01  7.5088e+01  7.3618e+01  7.1443e+01  6.8994e+01
    38  7.2347e+01  8.3089e+01  8.7921e+01  9.1935e+01  9.5207e+01  9.7057e+01  1.0046e+02  1.0069e+02  1.0179e+02  1.0190e+02  1.0240e+02  1.0216e+02  1.0125e+02  1.0136e+02  1.0016e+02  1.0015e+02  9.9159e+01  9.8821e+01  9.7203e+01  9.6554e+01  9.5168e+01  9.3894e+01  9.2737e+01  9.0911e+01  8.9640e+01  8.8066e+01  8.7057e+01  8.5361e+01  8.3495e+01  8.1948e+01  8.1791e+01  8.0032e+01  7.8723e+01  7.7314e+01  7.6012e+01  7.4820e+01  7.3748e+01  7.2206e+01  6.9768e+01  6.7773e+01
    39  7.0554e+01  8.1070e+01  8.5657e+01  8.9333e+01  9.2223e+01  9.4216e+01  9.6601e+01  9.7324e+01  9.7894e+01  9.8714e+01  9.9483e+01  9.9535e+01  9.9449e+01  9.8955e+01  9.8050e+01  9.6907e+01  9.6597e+01  9.6397e+01  9.5018e+01  9.3485e+01  9.1534e+01  9.0830e+01  9.0157e+01  8.8932e+01  8.6908e+01  8.6038e+01  8.4610e+01  8.3231e+01  8.2023e+01  8.0111e+01  7.9145e+01  7.8068e+01  7.6594e+01  7.5681e+01  7.4675e+01  7.3036e+01  7.1316e+01  7.0413e+01  6.7055e+01  6.4440e+01
    40  6.9607e+01  7.9528e+01  8.4263e+01  8.7524e+01  9.0229e+01  9.2102e+01  9.4511e+01  9.4776e+01  9.5972e+01  9.7571e+01  9.7053e+01  9.7083e+01  9.6944e+01  9.6883e+01  9.6209e+01  9.5029e+01  9.3679e+01  9.3288e+01  9.2084e+01  9.1400e+01  9.0265e+01  8.8719e+01  8.9238e+01  8.7186e+01  8.5281e+01  8.3728e+01  8.2301e+01  8.0764e+01  8.0437e+01  7.7710e+01  7.7212e+01  7.6568e+01  7.5000e+01  7.4189e+01  7.3388e+01  7.1850e+01  7.0534e+01  6.8247e+01  6.5022e+01  6.1212e+01
